,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v79,23,48,37,27,20,45,32,57,34,6,24,38,41,40,18,26,17,27,41,20,5,30,16,33,35,54,21,37,34,23,39,25,24,7,31,34,30,35,47,25,17,21,48,33,21,16,30,25,9,26,33,18,41,47,23,13,23,22,6,20,1,3,17,27,31,30,61,5,18,1,47,24,61,45,17,11,44,17,0,18,13,29,30,28,17,24,61,12,20,56,41,25,54,9,33,28,51,22,31,33,31,31,32,55,41,16,27,29,28,30,53,40,6,28,26,22,9,31,24,10,16,33,20,22,39,24,52,26,31,40,50,40,25,40,11,27,31,13,30,12,8,13,24,42,14,35,26,40,16,48,17,27,12,43,23,15,45,7,27,25,32,46,27,18,28,9,23,13,15,47,46,51,24,40,15,36,44,33,28,12,16,35,25,19,32,14,29,11,27,22,52,26,30,21,53,30,30,20,11,26,38,20,26,37,30,23,20,30,23,24,53,20,62,26,12,35,11,40,52,18,19,21,10,7,35,29,18,40,40,26,31,2,25,31,19,12,18,32,31,28,46,41,15,21,14,20,14,37,38,19,18,39,30,8,52,45,3,27,20,11,28,25,21,32,19,42,34,30,33,46,16,27,26,16,10,34,41,11,50,37,28,50,15,40,27,32,32,18,26,32,28,36,13,28,51,12,17,25,4,15,22,38,30,17,25,42,39,50,15,26,30,23,34,22,42,25,35,2,15,16
v80,37,30,45,35,30,53,40,39,42,12,16,20,49,48,36,18,9,35,23,2,13,12,16,25,43,36,39,19,30,15,47,11,42,25,23,42,32,31,55,13,9,39,56,41,39,26,12,33,17,36,15,4,23,29,31,31,15,24,24,38,17,21,15,35,39,48,43,15,10,19,55,26,43,53,3,19,26,17,18,0,19,11,38,36,25,10,43,30,28,38,23,21,36,27,25,36,59,40,13,41,33,13,40,37,37,8,35,11,10,14,61,48,12,18,34,30,27,23,42,14,34,29,20,4,47,16,60,16,13,22,32,22,17,38,29,9,39,23,38,12,20,27,32,50,4,19,14,48,10,56,25,35,16,51,41,27,53,25,19,17,24,28,9,18,36,17,41,29,23,55,54,33,16,22,11,18,52,41,36,30,6,17,17,35,14,10,27,21,19,30,34,34,48,39,61,12,22,28,29,16,26,12,34,45,38,31,2,38,31,16,61,10,44,18,8,43,29,28,34,36,9,29,18,11,27,35,26,48,26,18,25,20,33,13,37,6,10,40,27,36,28,49,33,15,22,28,32,19,46,27,26,47,12,24,34,27,17,35,24,21,46,43,29,14,27,24,28,20,15,28,24,19,8,8,22,42,49,7,58,31,36,58,3,48,25,40,24,8,12,50,36,28,31,20,59,22,35,33,22,33,40,46,38,25,43,50,35,58,33,34,38,21,24,40,30,17,37,20,33,30
v81,36,49,50,40,33,58,45,58,47,17,11,39,54,53,17,25,18,40,42,21,16,31,21,20,48,55,20,38,35,10,52,26,33,8,24,47,37,36,60,26,14,30,61,46,20,7,31,38,4,39,34,19,42,48,36,14,24,29,7,23,12,16,4,40,44,29,62,18,19,14,60,31,62,58,18,24,45,4,13,19,0,30,43,41,30,25,62,21,33,57,42,26,55,10,20,41,64,29,32,46,38,32,45,56,42,13,40,30,29,31,66,53,7,29,39,35,16,32,23,5,29,34,25,23,52,11,65,27,32,41,51,41,12,43,10,28,44,26,43,7,5,26,37,55,15,36,27,53,17,61,30,40,3,56,22,28,58,10,20,26,21,47,28,23,41,22,22,10,28,60,59,52,11,41,16,37,57,46,41,15,17,36,20,32,33,9,32,2,14,35,53,39,29,20,66,31,21,33,12,27,39,9,39,50,43,36,21,43,36,19,66,21,63,23,13,48,20,41,53,21,20,34,23,8,22,40,31,53,41,27,32,13,38,32,20,13,11,45,32,41,47,54,28,22,27,33,13,38,51,32,31,52,31,5,53,46,16,40,29,24,27,32,34,33,32,43,35,31,34,47,5,26,27,17,23,47,54,12,63,38,41,63,16,53,30,45,19,19,27,31,41,23,12,21,64,3,16,38,9,24,21,51,43,30,24,55,40,63,14,39,43,26,35,35,43,12,42,15,14,29
v82,48,23,48,38,41,56,43,28,45,23,23,9,52,51,47,15,12,46,14,9,24,3,19,22,46,25,50,22,33,24,50,14,53,36,20,45,35,34,58,10,16,50,59,44,50,37,9,36,28,47,8,11,12,30,34,42,12,27,35,49,28,32,26,38,42,59,32,26,13,30,58,29,32,56,12,22,23,28,29,11,30,0,41,39,34,13,32,41,31,27,12,24,25,38,22,39,62,51,6,44,36,16,43,26,40,17,38,2,7,11,64,51,23,21,37,41,38,26,53,25,45,32,23,7,50,19,63,13,4,17,21,11,18,41,40,10,42,34,41,23,31,38,35,53,15,22,17,51,13,59,30,38,27,54,52,38,56,36,16,20,21,17,2,21,39,24,52,40,26,58,57,24,27,23,14,9,55,44,39,41,13,6,14,46,11,21,30,32,16,33,29,37,59,50,64,11,19,33,40,19,29,21,45,48,41,40,9,41,34,13,64,13,33,15,17,46,40,31,23,47,10,36,27,22,24,38,29,51,29,21,28,31,36,2,48,17,19,43,30,43,21,52,44,18,31,31,43,12,49,38,31,50,7,35,23,16,28,44,27,32,57,54,34,9,30,25,31,23,6,25,35,16,7,13,33,45,52,18,61,34,39,61,14,51,28,43,21,11,15,61,39,25,42,17,62,33,46,38,33,44,51,49,41,32,54,53,38,61,44,43,41,24,27,51,33,20,40,31,44,41
v83,39,28,21,11,32,15,8,37,4,26,54,38,11,14,38,56,47,37,27,36,27,38,22,63,5,34,41,19,14,53,9,27,44,35,61,28,10,15,17,51,47,41,18,31,41,46,32,9,39,38,33,34,43,27,19,33,53,14,36,40,31,27,47,7,1,50,41,25,28,29,17,12,41,15,35,19,24,47,30,38,43,41,0,2,25,28,41,32,10,36,33,17,34,33,63,28,21,42,35,9,11,25,6,35,21,46,23,39,48,52,23,20,36,20,6,32,29,15,44,40,36,13,18,42,15,54,22,54,45,24,30,32,55,20,37,31,25,25,20,42,38,29,6,20,40,19,24,10,28,18,21,17,42,13,43,29,15,33,57,21,62,32,41,20,20,21,43,43,15,17,16,31,54,20,27,32,14,27,8,32,32,39,55,37,52,44,11,41,57,8,32,4,50,41,23,30,60,24,31,22,18,50,36,7,18,31,40,26,7,54,23,28,42,56,30,5,31,20,32,38,47,27,20,37,65,9,12,10,20,20,13,30,5,41,39,36,48,10,11,34,26,11,35,23,22,10,40,29,12,29,22,9,34,38,32,35,27,35,14,23,48,45,25,50,15,22,14,18,47,26,46,57,34,30,24,10,11,37,20,17,4,20,41,10,13,8,62,30,26,52,4,66,39,58,21,42,37,29,34,35,42,18,10,23,45,12,19,20,37,34,28,17,14,42,22,55,15,28,35,32
v84,37,30,19,9,30,17,10,39,6,24,52,36,13,12,36,54,45,35,25,34,25,36,20,61,7,36,39,19,16,51,11,25,42,33,59,26,12,17,19,49,45,39,20,29,39,44,30,7,37,36,31,32,41,29,17,31,51,12,34,38,29,25,45,5,3,48,43,23,26,27,19,10,43,17,33,17,26,45,28,36,41,39,2,0,23,26,43,30,8,38,31,15,36,31,61,26,23,40,33,7,13,23,4,37,23,44,21,37,46,50,25,18,34,18,8,30,27,13,42,38,34,15,16,40,13,52,24,52,43,22,32,30,53,22,35,29,23,23,18,40,36,27,4,18,38,17,22,12,26,20,19,15,40,15,41,27,17,31,55,19,60,30,39,18,18,19,41,41,13,19,18,33,52,22,25,30,16,25,6,30,30,37,53,35,50,42,11,39,55,6,34,6,48,39,25,28,58,22,29,20,20,48,34,9,16,29,38,24,5,52,25,26,44,54,28,7,29,22,34,36,45,25,18,35,63,11,10,12,22,18,13,28,3,39,37,34,46,12,13,32,28,13,33,21,20,8,38,27,10,27,20,11,32,36,34,33,25,33,12,21,46,43,23,48,13,24,16,16,45,28,44,55,32,28,22,12,13,35,22,19,6,22,39,12,11,6,60,28,24,50,2,64,37,56,23,40,35,27,32,33,40,16,8,21,43,14,21,22,35,32,26,15,16,40,24,53,17,26,33,30
v85,14,53,20,14,7,34,33,62,29,13,41,43,24,23,21,43,34,12,46,25,14,35,21,50,26,59,16,42,39,40,28,30,19,22,48,17,35,40,30,38,34,16,31,16,20,33,35,16,26,13,38,23,46,52,6,16,40,27,23,15,18,14,34,18,24,25,66,12,23,16,30,29,66,28,22,14,49,34,17,25,30,34,25,23,0,29,66,9,25,61,46,30,59,20,50,11,34,17,36,16,36,36,19,60,46,33,10,34,35,39,36,23,23,33,31,7,14,36,19,27,11,38,25,29,22,41,35,41,36,45,55,45,42,45,24,32,14,4,13,29,25,4,23,25,27,40,31,33,21,31,4,10,29,26,18,4,28,20,44,30,49,51,32,23,11,10,18,30,12,30,29,56,41,45,20,41,27,16,17,15,21,40,42,12,39,31,34,28,44,17,57,29,25,18,36,35,47,3,18,31,43,37,11,22,13,6,27,13,18,41,36,25,67,43,17,20,10,45,57,13,34,4,7,24,52,34,15,23,45,31,36,17,24,36,14,23,35,35,36,11,51,24,10,26,3,23,27,42,21,4,3,24,35,25,57,50,14,10,25,6,23,20,4,37,10,47,39,35,38,51,33,44,31,21,7,35,24,24,33,42,29,33,28,31,32,17,49,23,31,27,21,53,26,45,34,29,18,8,21,10,17,21,15,2,20,29,44,33,24,9,13,28,39,17,47,42,40,15,20,7
v86,43,24,35,25,36,43,30,33,32,18,26,14,39,38,42,28,19,41,17,8,19,10,8,35,33,30,45,13,20,25,37,1,48,31,33,32,22,21,45,23,19,45,46,35,45,32,6,23,23,42,9,6,17,23,23,37,25,14,30,44,23,27,21,25,29,54,37,21,6,25,45,16,37,43,7,15,20,23,24,10,25,13,28,26,29,0,37,36,18,32,17,11,30,33,35,32,49,46,7,31,23,7,30,31,27,18,27,11,20,24,51,38,18,8,24,36,33,13,48,20,40,19,10,14,37,26,50,26,17,16,26,16,27,28,35,3,29,29,28,18,26,33,22,40,12,11,4,38,8,46,25,25,22,41,47,33,43,31,29,7,34,22,13,8,26,19,47,35,17,45,44,27,26,16,9,12,42,31,26,36,8,11,27,41,24,16,17,27,29,20,28,24,54,45,51,6,32,28,35,6,16,22,40,35,28,35,12,30,21,26,51,4,38,28,12,33,35,18,28,42,19,31,22,17,37,25,16,38,16,8,15,26,23,13,43,12,20,30,17,38,22,39,39,5,26,18,38,13,36,33,26,37,6,30,28,21,23,39,14,27,52,49,29,22,19,18,18,10,19,22,30,29,6,8,28,32,39,13,48,21,26,48,13,38,15,30,34,6,2,56,26,38,37,30,49,28,41,33,28,39,46,36,28,27,49,40,25,48,39,38,32,11,14,46,20,27,27,26,39,36
v87,80,13,62,52,73,38,33,4,37,55,55,23,44,55,79,37,44,78,20,41,56,31,45,50,40,7,82,24,27,56,38,36,85,68,38,69,31,26,40,36,48,82,41,72,82,69,31,50,60,79,28,43,20,14,60,74,38,39,67,81,60,64,58,48,42,91,6,58,43,62,44,37,2,42,44,52,17,60,61,43,62,32,41,43,66,37,0,73,41,5,20,36,7,70,48,69,48,83,30,50,30,30,47,6,22,49,64,32,33,31,46,61,55,33,35,73,70,30,85,57,77,28,41,39,56,51,49,35,30,21,11,21,50,23,72,34,66,66,61,55,63,70,43,61,47,26,35,33,45,41,62,58,59,40,84,70,56,68,42,36,41,15,34,43,61,56,84,72,54,58,41,10,59,21,46,25,55,68,49,73,45,26,42,78,29,53,32,64,48,49,11,37,91,82,46,31,41,65,72,35,23,53,77,44,59,72,41,67,48,43,50,41,3,39,49,46,72,21,9,79,42,68,59,54,50,32,51,47,21,35,30,63,42,30,80,49,51,31,30,75,15,52,76,40,63,43,75,24,53,70,63,42,31,67,9,16,60,76,41,64,89,86,66,29,56,19,27,31,28,15,67,36,35,45,65,31,46,50,43,24,37,43,46,35,34,49,45,43,35,93,45,45,74,41,44,65,78,70,65,76,83,59,51,64,86,37,22,51,76,75,69,38,27,83,19,52,26,63,76,73
v88,15,60,29,21,12,41,40,69,36,18,32,50,33,32,12,36,29,19,53,32,17,42,28,41,33,66,9,49,46,31,35,37,12,13,39,26,42,47,39,37,25,9,40,25,11,24,42,23,17,18,45,30,53,59,15,7,35,34,14,8,13,9,25,25,31,18,73,15,30,11,39,36,73,37,29,21,56,25,12,30,21,41,32,30,9,36,73,0,32,68,53,37,66,11,41,20,43,10,43,25,43,43,26,67,53,24,19,41,40,42,45,32,18,40,38,14,5,43,12,18,8,45,32,34,31,32,44,38,43,52,62,52,33,52,15,39,23,7,22,20,16,5,30,34,26,47,38,40,28,40,11,19,20,35,11,7,37,11,35,37,40,58,39,30,20,17,11,21,19,39,38,63,32,52,27,48,36,25,24,6,28,47,33,11,44,22,41,19,35,24,64,36,18,9,45,42,38,12,9,38,50,28,18,29,22,15,32,22,25,32,45,32,74,34,24,27,1,52,64,6,31,13,14,19,43,41,22,32,52,38,43,10,31,43,7,24,26,42,43,20,58,33,7,33,10,30,18,49,30,11,10,31,42,16,64,57,13,19,32,9,16,13,13,44,17,54,46,42,45,58,24,37,38,28,8,42,33,23,42,49,36,42,27,38,39,24,40,30,38,20,28,44,17,36,43,20,9,17,12,3,10,30,22,9,13,36,51,42,15,18,22,35,46,14,54,33,47,10,11,8
v89,39,28,21,11,32,25,12,37,14,16,44,28,21,20,38,46,37,37,21,26,17,28,12,53,15,34,41,17,14,43,19,17,44,27,51,28,10,15,27,41,37,41,28,31,41,36,22,9,29,38,23,24,33,27,19,33,43,4,26,40,21,23,37,7,11,50,41,17,18,21,27,4,41,25,25,11,24,37,20,28,33,31,10,8,25,18,41,32,0,36,23,7,34,29,53,28,31,42,25,13,11,15,12,35,21,36,23,29,38,42,33,20,26,10,6,32,29,11,44,30,36,13,8,32,19,44,32,44,35,20,30,22,45,20,31,21,25,25,20,32,28,29,4,22,30,15,14,20,18,28,21,17,32,23,43,29,25,27,47,11,52,26,31,10,20,15,43,33,13,27,26,31,44,20,17,22,24,27,8,32,22,29,45,37,42,34,9,31,47,8,32,6,50,41,33,20,50,24,31,12,18,40,36,17,18,31,30,26,7,44,33,18,42,46,20,15,31,20,32,38,37,27,18,27,55,9,10,20,20,10,11,22,5,31,39,26,38,12,11,34,26,21,35,13,22,2,34,19,18,29,22,19,24,28,32,25,19,35,4,23,48,45,25,40,15,22,14,10,37,26,36,47,24,20,24,14,21,27,30,17,8,30,31,20,7,12,52,20,16,52,8,56,33,48,31,32,37,29,24,35,42,18,10,23,45,22,19,30,35,34,28,7,14,42,22,45,15,22,35,32
v90,75,8,57,47,68,35,28,5,32,50,50,18,39,50,74,36,39,73,15,36,51,26,40,45,35,2,77,19,22,51,33,31,80,63,41,64,26,21,37,31,43,77,38,67,77,64,26,45,55,74,23,38,23,9,55,69,33,34,62,76,55,59,53,43,37,86,5,53,38,57,39,32,5,37,39,47,12,55,56,38,57,27,36,38,61,32,5,68,36,0,15,31,2,65,43,64,43,78,25,45,25,25,42,7,19,44,59,27,28,32,43,56,50,28,30,68,65,25,80,52,72,23,36,34,51,46,44,34,25,16,6,16,45,20,67,29,61,61,56,50,58,65,38,56,42,21,30,30,40,38,57,53,54,35,79,65,51,63,37,31,42,12,29,38,56,51,79,67,49,53,36,5,54,16,41,20,50,63,44,68,40,21,37,73,32,48,27,59,43,44,8,32,86,77,43,26,40,60,67,30,18,48,72,39,54,67,36,62,43,38,45,36,6,36,44,41,67,16,4,74,37,63,54,49,45,27,46,42,16,30,25,58,37,25,75,44,46,26,25,70,10,47,71,35,58,38,70,19,48,65,58,37,26,62,6,15,55,71,36,59,84,81,61,30,51,14,22,26,27,10,62,37,30,40,60,26,41,45,40,19,32,40,41,30,29,44,42,38,30,88,40,46,69,38,41,60,73,65,60,71,78,54,46,59,81,32,17,46,71,70,64,33,22,78,14,47,21,58,71,68
v91,60,15,42,32,53,48,35,16,37,35,35,5,44,43,59,23,24,58,6,21,36,11,25,30,38,13,62,14,25,36,42,16,65,48,28,49,27,26,50,18,28,62,51,52,62,49,11,30,40,59,8,23,10,22,40,54,20,19,47,61,40,44,38,30,34,71,20,38,23,42,50,21,20,48,24,32,15,40,41,23,42,12,33,31,46,17,20,53,23,15,0,16,15,50,30,49,54,63,10,36,28,10,35,14,32,29,44,12,15,19,56,43,35,13,29,53,50,18,65,37,57,24,21,19,42,31,55,21,12,9,13,1,30,33,52,14,46,46,41,35,43,50,27,45,27,14,15,43,25,51,42,38,39,46,64,50,48,48,24,16,29,5,14,23,41,36,64,52,34,50,49,16,39,15,26,5,47,48,31,53,25,6,22,58,19,33,22,44,28,29,21,29,71,62,56,11,27,45,52,15,21,33,57,40,39,52,21,47,28,23,56,21,21,23,29,38,52,23,11,59,22,48,39,34,32,30,31,43,21,15,20,43,28,10,60,29,31,35,22,55,13,44,56,20,43,23,55,4,41,50,43,42,11,47,11,4,40,56,21,44,69,66,46,17,36,17,23,15,14,17,47,24,15,25,45,37,44,30,53,26,31,53,26,43,20,35,29,23,15,73,31,33,54,25,54,45,58,50,45,56,63,41,33,44,66,45,30,53,56,55,49,18,19,63,25,32,32,43,56,53
v92,44,23,26,16,37,32,19,32,21,19,37,21,28,27,43,39,30,42,16,19,20,21,9,46,22,29,46,12,9,36,26,10,49,32,44,33,11,10,34,34,30,46,35,36,46,33,15,14,24,43,16,17,26,22,24,38,36,3,31,45,24,28,30,14,18,55,36,22,11,26,34,5,36,32,18,16,19,30,25,21,26,24,17,15,30,11,36,37,7,31,16,0,29,34,46,33,38,47,18,20,12,8,19,30,16,29,28,22,31,35,40,27,19,3,13,37,34,6,49,23,41,8,5,25,26,37,39,37,28,15,25,15,38,17,36,14,30,30,25,25,27,34,11,29,23,10,7,27,11,35,26,22,25,30,48,34,32,32,40,4,45,21,24,7,25,20,48,36,18,34,33,26,37,15,10,15,31,32,15,37,15,22,38,42,35,27,6,28,40,13,27,13,55,46,40,13,43,29,36,5,13,33,41,24,23,36,23,31,12,37,40,11,37,39,13,22,36,15,27,43,30,32,23,20,48,14,15,27,15,3,6,27,12,24,44,19,31,19,6,39,21,28,40,6,27,7,39,12,25,34,27,26,17,31,27,20,24,40,5,28,53,50,30,33,20,17,9,5,30,21,31,40,17,13,29,21,28,20,37,12,15,37,24,27,4,19,45,13,9,57,15,49,38,41,38,29,42,34,29,40,47,25,17,28,50,29,14,37,40,39,33,2,9,47,17,38,16,27,40,37
v93,73,6,55,45,66,33,26,7,30,48,48,20,37,48,72,38,37,71,13,34,49,24,38,45,33,2,75,17,20,49,31,29,78,61,43,62,24,19,35,33,41,75,36,65,75,62,24,43,53,72,21,36,25,7,53,67,35,32,60,74,53,57,51,41,35,84,7,51,36,55,37,30,7,35,37,45,10,53,54,36,55,25,34,36,59,30,7,66,34,2,15,29,0,63,45,62,41,76,23,43,23,23,40,9,17,42,57,25,30,34,41,54,48,26,28,66,63,23,78,50,70,21,34,32,49,44,42,36,27,14,4,14,43,18,65,27,59,59,54,48,56,63,36,54,40,19,28,28,38,36,55,51,52,33,77,63,49,61,39,29,44,14,27,36,54,49,77,65,47,51,34,3,52,14,39,18,48,61,42,66,38,21,37,71,34,46,25,57,41,42,6,30,84,75,41,24,42,58,65,28,16,46,70,37,52,65,34,60,41,36,43,34,8,38,42,39,65,14,4,72,35,61,52,47,47,25,44,40,14,28,23,56,35,23,73,42,44,24,23,68,8,45,69,33,56,36,68,17,46,63,56,35,24,60,8,17,53,69,34,57,82,79,59,32,49,12,20,24,29,8,60,39,28,38,58,24,39,43,38,17,30,38,39,28,27,42,44,36,28,86,38,48,67,40,39,58,71,63,58,69,76,52,44,57,79,30,15,44,69,68,62,31,20,76,12,45,19,56,69,66
v94,26,57,40,30,23,48,37,66,37,15,21,47,44,43,9,33,26,30,50,29,14,39,25,30,38,63,12,46,43,20,42,34,23,2,32,37,39,44,50,34,22,20,51,36,12,13,39,28,10,29,42,27,50,56,26,4,32,31,3,13,10,6,14,30,34,21,70,12,27,8,50,33,70,48,26,18,53,14,9,27,10,38,33,31,20,33,70,11,29,65,50,34,63,0,30,31,54,19,40,36,40,40,35,64,50,21,30,38,37,39,56,43,15,37,35,25,6,40,15,13,19,42,29,31,42,21,55,35,40,49,59,49,22,49,4,36,34,16,33,15,7,16,27,45,23,44,35,43,25,51,20,30,11,46,14,18,48,2,28,34,29,55,36,27,31,14,14,10,18,50,49,60,21,49,24,45,47,36,31,5,25,44,28,22,41,17,38,8,24,25,61,33,21,12,56,39,29,23,2,35,47,17,29,40,33,26,29,33,26,27,56,29,71,31,21,38,10,49,61,11,28,24,13,16,32,38,21,43,49,35,40,7,28,40,10,21,19,39,40,31,55,44,18,30,17,27,7,46,41,22,21,42,39,5,61,54,10,30,29,14,19,22,24,41,22,51,43,39,42,55,13,34,35,25,13,39,44,20,53,46,33,53,24,43,36,35,29,27,35,23,31,33,6,29,54,9,8,28,5,14,13,41,33,20,16,45,48,53,6,29,33,32,43,25,51,22,44,7,6,19
v95,56,45,70,60,53,78,65,44,67,37,9,25,74,73,31,11,16,60,36,27,36,25,41,2,68,43,36,44,55,10,72,36,53,28,10,67,57,56,80,12,16,50,81,66,34,21,31,58,24,59,30,29,28,52,56,34,10,49,27,43,32,36,16,60,64,43,48,38,35,34,80,51,48,78,28,44,45,16,33,25,20,22,63,61,50,35,48,41,53,43,30,46,45,30,0,61,84,49,28,66,58,38,65,42,62,17,60,24,15,17,86,73,27,43,59,55,36,48,37,23,49,54,45,21,72,9,85,13,18,39,43,31,8,63,26,32,64,46,63,21,25,46,57,75,23,44,39,73,35,81,50,60,21,76,36,48,78,30,6,42,7,33,22,43,61,42,42,24,48,80,79,46,11,45,36,31,77,66,61,35,31,24,8,52,19,19,52,22,6,55,51,59,47,34,86,33,7,53,32,41,51,13,59,70,63,56,23,63,56,9,86,35,49,9,33,68,40,53,41,41,16,54,43,26,2,60,51,73,51,43,50,33,58,22,40,27,15,65,52,61,43,74,48,40,47,53,27,34,71,52,51,72,29,25,39,32,36,60,49,44,41,52,54,19,52,47,53,45,20,47,19,12,29,33,43,67,74,26,83,56,61,83,22,73,50,65,3,33,37,45,61,3,26,7,84,21,32,58,29,44,37,71,63,50,38,75,60,83,28,59,63,46,49,55,55,8,62,35,30,49
v96,11,56,9,17,8,37,36,65,32,24,52,46,25,14,32,54,45,9,49,34,25,38,24,61,29,62,25,45,42,51,31,33,16,33,59,6,38,43,33,49,45,13,28,5,31,44,38,19,37,10,41,32,49,55,9,27,51,30,34,18,29,25,45,21,27,22,69,23,26,27,25,32,69,27,33,17,52,45,28,36,41,39,28,26,11,32,69,20,28,64,49,33,62,31,61,0,23,14,39,19,39,39,22,63,49,44,5,37,46,50,29,12,34,36,34,6,25,39,28,38,12,41,28,40,13,52,24,52,43,48,58,48,53,48,35,35,3,15,8,40,36,15,26,14,38,43,34,36,26,34,11,11,40,29,29,13,17,31,55,33,60,54,39,26,8,19,19,41,15,19,28,59,52,48,25,44,16,5,20,26,30,43,53,9,50,42,37,39,55,20,60,32,22,29,27,38,58,8,29,34,46,48,8,25,10,5,38,2,21,52,25,28,70,54,28,23,21,48,60,20,45,7,18,35,63,37,18,22,48,34,39,28,27,39,21,34,46,38,39,6,54,17,13,29,14,26,38,45,16,9,10,27,38,36,60,53,25,7,28,17,22,17,7,48,13,50,42,38,45,54,44,55,34,28,18,38,23,35,26,45,32,28,39,34,35,20,60,28,34,24,24,64,37,56,25,40,29,3,32,17,24,10,18,11,23,32,47,22,35,6,2,31,42,14,50,53,43,26,31,12
v97,32,39,14,24,31,16,19,46,17,47,75,59,10,11,55,77,68,30,48,57,48,59,43,84,16,41,48,40,29,74,12,48,37,56,82,21,27,28,12,72,68,34,7,24,54,67,53,26,60,31,54,55,64,34,28,50,74,35,57,41,52,48,68,24,20,43,48,46,49,50,4,33,48,6,56,40,39,68,51,59,64,62,21,23,34,49,48,43,31,43,54,38,41,54,84,23,0,35,56,18,26,46,19,48,28,67,24,60,69,73,8,13,57,41,25,29,48,36,51,61,35,30,39,63,12,75,1,75,66,45,41,53,76,27,58,52,20,38,21,63,59,38,27,13,61,40,45,15,49,13,34,24,63,8,52,36,8,54,78,42,83,53,62,41,23,42,42,64,36,10,7,38,75,39,48,53,7,20,23,49,53,60,76,32,73,65,32,62,78,29,39,25,43,52,6,51,81,31,52,43,33,71,29,14,21,28,61,21,28,75,2,49,49,77,51,16,44,31,43,43,68,30,41,58,86,24,33,11,33,41,34,51,26,62,44,57,69,19,32,27,41,10,36,44,37,31,61,50,13,32,33,12,55,59,47,56,48,28,35,40,45,38,30,71,32,37,31,39,68,37,67,78,55,51,41,17,10,58,5,28,23,7,62,13,34,19,83,51,47,45,23,87,60,79,4,63,52,26,55,40,47,13,21,34,46,11,26,3,58,27,21,38,35,35,29,76,22,49,54,35
v98,7,70,21,31,10,51,50,79,46,28,40,60,39,28,20,46,39,11,63,42,27,52,38,49,43,76,13,59,56,39,45,47,4,21,47,18,52,57,47,47,35,1,42,17,19,32,52,33,25,10,55,40,63,69,23,15,45,44,22,6,23,19,33,35,41,8,83,25,40,21,39,46,83,41,39,31,66,33,22,40,29,51,42,40,17,46,83,10,42,78,63,47,76,19,49,14,35,0,53,33,53,53,36,77,63,34,19,51,50,52,43,24,28,50,48,10,13,53,16,26,6,55,42,44,27,40,36,48,53,62,72,62,41,62,23,49,17,17,22,28,24,13,40,26,36,57,48,50,38,48,21,25,28,43,17,13,29,19,43,47,48,68,49,40,22,27,7,29,29,31,42,73,40,62,37,58,28,17,34,14,38,57,41,5,54,30,51,27,43,34,74,46,8,17,41,52,46,18,17,48,60,36,10,39,24,11,42,16,35,40,37,42,84,44,34,37,11,62,74,8,41,15,24,29,51,51,32,36,62,48,53,20,41,53,9,34,34,52,53,12,68,31,7,43,20,40,26,59,30,13,20,41,52,24,74,67,23,11,42,19,10,3,17,54,27,64,56,52,55,68,32,47,48,38,18,52,37,33,40,59,46,42,37,48,49,34,48,40,48,10,38,52,25,44,39,28,17,13,20,7,12,24,32,19,11,46,61,34,23,10,14,45,56,6,64,41,57,20,19,10
