,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v75,63,23,15,42,33,45,71,19,15,42,7,37,46,59,6,48,57,12,23,22,36,20,7,17,30,26,23,61,24,58,40,20,5,26,15,41,18,25,52,48,20,56,46,11,5,57,55,57,53,20,52,28,37,53,26,31,18,34,61,39,38,7,57,53,11,15,45,45,1,17,36,58,16,25,0,10,55,43,45,8,50,28,10,31,31,22,40,50,56,38,6,23,27,33,21,31,33,57,41,13,52,13,35,6,55,23,22,33,19,14,59,43,52,17,7,8,26,52,37,13,20,14,52,36,27,40,18,43,27,51,61,9,56,13,37,37,37,12,53,25,28,31,9,8,25,40,5,2,41,5,42,23,37,36,11,36,16,31,54,30,29,35,35,34,9,28,20,48,13,15,30,54,10,47,21,61,64,31,65,57,37,51,53,20,28,37,24,16,20,25,56,15,24,7,46,8,48,50,53,15,25,26,41,52,50,39,56,26,24,24,28,51,21,46,44,40,57,58,38,51,16,17,41,17,33,29,9,13,55,45,13,35,16,65,68,34,12,30,48,44,33,35,27,20,23,34,14,63,30,44,42,44,34,27,9,28,43,23,32,39,49,16,28,19,26,46,41,33,37,23,17,31,44,37,24,35,12,42,48,53,43,28,22,45,14,11,38,69,6,59,39,21,48,32,35,30,20,37,16,32,49,48,11,37,28,38,51,23,54,33,23,53,52,2,45,18,60,59,44,33
v76,53,13,25,38,23,55,61,21,25,52,15,47,38,69,14,58,67,22,13,32,46,30,13,11,20,36,13,71,14,68,50,10,15,16,7,31,8,15,42,42,12,66,36,21,9,67,65,67,43,10,62,38,31,43,16,41,28,44,51,29,28,7,47,63,21,13,41,35,11,27,46,48,26,35,10,0,65,43,35,18,48,18,20,21,21,12,42,40,46,48,16,33,17,27,27,41,23,67,39,5,42,23,45,12,45,33,32,43,23,24,49,33,42,27,17,18,16,62,47,23,10,4,42,46,37,30,8,33,31,61,51,19,46,23,27,47,27,18,63,15,18,41,19,18,35,50,7,12,41,15,32,25,47,26,21,26,20,21,64,20,39,45,45,24,7,38,30,58,19,5,40,44,20,37,21,51,54,21,55,47,47,61,63,10,18,39,34,26,10,17,66,5,14,17,36,12,38,40,63,23,35,36,31,42,42,49,46,16,34,14,18,41,31,36,54,36,47,68,34,41,6,7,43,25,23,19,19,23,45,35,23,25,26,55,58,26,14,20,38,46,43,25,17,10,33,24,24,73,28,50,32,54,24,29,7,18,53,13,42,41,59,6,38,9,16,56,51,23,47,13,27,41,54,35,34,45,20,42,58,43,53,18,18,43,24,21,48,59,8,49,49,11,46,40,25,40,30,27,6,42,59,38,21,27,38,28,41,33,64,43,31,45,62,10,55,24,70,69,54,31
v77,38,66,46,27,72,30,40,44,50,13,50,18,27,16,61,7,16,43,78,41,19,45,52,54,51,29,68,10,77,9,29,55,50,77,58,34,67,62,59,23,53,3,39,50,56,2,6,10,46,61,21,27,34,22,81,24,37,21,40,36,37,62,54,4,52,52,24,50,54,38,19,33,49,30,55,65,0,22,60,57,17,77,45,62,66,77,23,37,31,17,49,32,60,38,38,24,88,18,26,60,45,42,40,61,22,32,45,38,42,41,44,62,39,50,48,53,81,23,26,42,63,63,57,31,28,63,65,42,34,6,48,48,51,46,46,24,42,47,8,78,61,30,46,55,30,15,60,55,24,60,63,40,34,61,44,73,45,86,7,59,36,20,36,77,58,47,37,25,46,70,25,37,45,60,44,46,37,50,42,46,36,12,20,71,65,26,31,39,75,48,5,70,65,56,43,63,37,27,22,42,30,33,56,41,23,16,33,81,31,51,75,52,34,51,27,29,52,7,31,24,71,72,22,40,54,84,46,42,30,44,42,50,45,38,43,39,51,67,55,19,28,54,54,67,32,69,41,12,37,15,57,11,59,36,64,67,12,78,23,24,6,71,27,74,63,17,14,56,30,62,38,24,21,30,31,38,45,23,7,34,24,63,47,22,41,44,17,40,57,48,16,64,19,25,48,29,53,54,67,33,22,53,44,40,29,51,40,56,17,22,34,20,13,57,14,41,13,4,11,34
v78,20,44,56,5,50,40,28,24,58,13,36,8,5,26,47,15,26,51,56,51,23,55,36,32,29,27,46,28,55,25,39,33,46,55,36,12,45,40,37,5,31,23,17,54,38,24,22,24,24,39,31,37,12,10,59,16,27,13,18,14,15,40,32,20,54,30,2,28,44,30,21,15,59,36,43,43,22,0,38,51,7,55,49,40,44,55,3,15,13,19,41,20,38,16,22,12,66,28,4,38,23,52,50,45,12,42,55,48,24,45,22,40,17,60,36,51,59,33,36,50,41,41,35,41,32,41,43,20,16,18,26,52,29,56,24,34,20,31,20,56,39,40,52,51,34,11,40,45,2,48,41,20,44,39,54,51,27,64,21,37,46,8,46,55,36,57,47,35,30,48,31,15,37,38,22,24,21,28,22,24,46,22,30,49,43,6,37,43,53,26,23,48,43,50,21,45,15,7,32,28,22,43,34,19,7,14,13,59,35,29,53,30,32,29,37,7,30,25,9,8,49,50,2,26,32,62,48,36,12,22,42,28,55,22,25,17,31,45,33,3,38,32,32,45,28,47,51,30,15,7,35,11,37,16,42,45,10,56,33,4,16,49,17,52,41,27,8,34,40,40,28,24,31,8,23,48,31,1,15,12,34,41,25,2,33,48,7,26,37,26,20,42,5,11,26,39,63,32,45,43,32,31,46,18,39,29,18,66,27,22,20,10,23,43,24,25,27,26,11,12
v79,22,22,58,33,12,50,26,26,60,47,38,42,33,64,49,53,62,53,30,53,41,57,38,28,15,31,22,66,21,63,45,25,48,19,30,26,27,20,7,37,25,61,21,56,40,62,60,62,14,25,57,39,26,38,23,36,29,39,20,24,23,42,12,58,56,30,36,10,46,32,41,27,61,38,45,35,60,38,0,53,43,17,51,14,14,29,37,23,29,43,43,28,18,22,24,36,28,62,34,32,15,54,52,47,38,44,57,50,26,47,16,2,21,62,38,53,25,57,42,52,25,31,7,43,34,5,27,18,26,56,16,54,11,58,14,42,18,33,58,20,17,42,54,53,36,45,42,47,36,50,3,22,46,9,56,13,29,26,59,15,48,40,48,17,36,59,49,53,32,34,35,23,39,2,24,16,23,14,20,14,48,56,58,25,17,34,39,45,33,20,61,32,21,52,17,47,23,33,58,30,30,45,4,19,37,44,27,29,37,21,17,8,34,9,49,31,12,63,29,36,35,34,38,28,12,26,50,38,30,16,44,10,57,22,23,21,33,15,5,41,40,10,18,25,30,11,53,68,23,45,3,49,11,24,42,17,48,28,37,36,54,39,33,26,19,51,46,12,42,22,30,36,49,30,29,50,33,37,53,26,48,17,23,38,35,50,43,24,39,14,44,24,41,35,12,41,65,8,29,45,54,7,48,20,41,9,20,68,59,38,26,40,57,45,50,27,65,64,49,26
v80,71,31,17,50,41,47,79,27,7,44,15,43,54,61,4,50,59,14,23,24,38,22,15,25,38,28,31,63,32,60,42,28,7,34,23,49,26,33,60,56,28,58,54,7,13,59,57,59,61,28,54,30,45,61,30,35,24,38,69,47,46,11,65,55,5,23,53,53,7,21,38,66,10,27,8,18,57,51,53,0,58,36,12,39,39,24,48,58,64,40,10,31,35,41,29,39,31,59,49,21,60,15,37,6,63,25,24,35,27,16,67,51,60,15,15,4,28,54,39,15,28,22,60,38,29,48,26,51,35,53,69,9,64,11,45,39,45,20,55,33,36,33,11,2,27,42,11,6,49,3,50,31,39,44,13,44,24,29,56,38,31,43,37,42,17,30,22,50,21,19,32,62,14,55,29,69,72,39,73,65,39,53,55,28,36,45,26,18,20,33,58,21,32,1,54,6,56,58,55,23,29,28,49,60,58,41,64,24,26,32,36,59,23,54,46,48,65,60,46,59,18,19,49,25,41,27,11,15,63,53,15,43,18,73,76,42,20,38,56,52,35,43,35,28,25,42,16,65,38,52,50,46,42,35,11,36,49,25,34,47,51,14,34,27,34,48,47,41,39,31,23,33,46,45,28,37,20,50,50,61,45,36,30,53,18,13,44,77,14,67,41,29,56,40,43,32,16,45,24,34,51,56,13,45,30,46,59,17,56,35,31,61,54,8,47,26,62,61,50,41
v81,21,49,63,10,55,47,23,31,65,20,43,15,10,33,54,16,33,58,61,58,30,62,43,37,34,34,51,27,60,26,46,38,53,60,41,17,50,45,42,6,36,20,22,61,45,19,23,27,29,44,38,44,17,5,64,23,34,20,23,19,20,47,37,21,61,35,7,33,51,37,28,16,66,43,50,48,17,7,43,58,0,60,56,45,49,60,10,20,14,26,48,27,43,21,29,19,71,35,9,43,28,59,57,52,5,49,62,55,31,52,27,45,22,67,43,58,64,40,43,57,46,46,40,48,39,46,48,25,23,23,31,59,34,63,29,41,25,38,25,61,44,47,59,58,41,18,47,52,9,55,46,27,51,44,61,56,34,69,24,42,53,15,53,60,41,64,54,42,37,53,38,20,44,43,29,29,20,33,25,29,53,29,37,54,48,13,44,50,58,31,22,53,48,57,26,52,20,10,39,35,29,50,39,24,6,21,16,64,42,34,58,35,39,34,44,12,35,24,14,7,54,55,9,33,37,67,55,43,13,27,49,33,62,21,26,22,38,50,38,6,45,37,37,50,35,52,58,29,20,6,40,12,42,23,47,50,9,61,40,11,11,54,24,57,46,34,11,39,47,45,35,31,38,13,30,55,38,8,12,17,41,46,30,5,40,55,14,23,44,31,27,47,2,18,31,46,70,37,50,50,39,36,53,23,46,34,23,73,34,29,27,3,30,50,31,32,30,21,8,17
v82,39,11,41,50,5,67,43,33,43,64,27,59,50,81,32,70,79,36,13,44,58,42,25,23,26,48,9,83,4,80,62,22,31,2,19,43,10,15,24,54,24,78,38,39,23,79,77,79,31,16,74,50,43,55,6,53,40,56,37,41,40,25,29,75,39,25,53,27,29,39,58,44,44,47,28,18,77,55,17,36,60,0,34,15,11,12,54,40,46,60,28,45,17,39,39,53,11,79,51,17,32,37,57,30,55,45,44,55,35,36,33,15,38,45,29,36,8,74,59,35,14,14,24,58,49,14,12,35,43,73,33,37,28,41,31,59,35,30,75,3,16,53,37,36,47,62,25,30,53,33,14,37,59,16,39,8,32,9,76,18,51,57,57,6,19,50,42,70,31,17,52,40,32,19,33,33,40,27,37,31,59,73,75,8,12,51,46,38,16,29,78,15,12,35,34,30,40,50,75,35,47,48,21,36,54,61,44,12,46,26,2,25,43,26,66,48,29,80,46,53,18,17,55,37,23,9,33,35,47,33,35,27,40,39,40,38,26,10,22,58,55,23,23,10,45,8,36,85,40,62,20,66,18,41,25,10,65,11,54,53,71,22,50,9,14,68,63,21,59,15,39,53,66,47,46,57,32,54,70,43,65,14,30,55,36,33,60,41,22,31,61,13,58,52,29,52,48,23,12,54,71,24,33,37,50,26,37,51,76,55,43,57,74,28,67,36,82,81,66,43
v83,69,29,7,48,39,35,77,25,9,36,13,41,52,49,16,40,47,2,33,12,26,10,13,23,36,22,29,51,32,48,30,26,5,32,21,47,24,31,58,54,26,46,52,5,11,47,45,47,59,26,42,18,43,59,36,33,22,36,67,45,44,17,63,43,7,21,51,51,9,19,28,64,10,15,10,20,45,49,51,12,56,34,0,37,37,32,46,56,62,30,8,29,33,39,27,37,43,47,47,19,58,3,25,16,61,13,12,23,25,4,65,49,58,11,13,8,36,42,27,3,26,20,58,26,17,46,24,49,33,41,67,3,62,7,43,27,43,18,43,33,34,21,3,10,15,38,15,10,47,15,48,29,27,42,5,42,22,41,44,36,19,41,25,40,15,18,10,38,19,25,20,60,12,53,27,67,70,37,71,63,27,41,43,26,34,43,14,6,30,31,46,25,30,11,52,18,54,56,43,21,27,16,47,58,56,35,62,36,14,30,34,57,17,52,34,46,63,48,44,57,26,27,47,23,39,39,1,13,61,51,7,41,6,71,74,40,18,36,54,50,23,41,33,26,21,40,4,53,36,50,48,44,40,33,19,34,47,33,22,45,45,26,32,29,32,36,45,39,27,29,21,25,34,43,26,25,18,48,44,59,33,34,28,51,16,1,42,75,12,65,29,27,54,38,41,20,14,43,22,22,39,54,3,43,18,44,57,17,44,27,29,59,42,12,35,24,50,49,48,39
v84,32,8,44,35,10,52,40,18,46,49,24,44,35,66,35,55,64,39,16,39,43,43,24,14,11,33,8,68,15,65,47,11,34,15,16,28,13,6,21,39,11,63,23,42,26,64,62,64,22,11,59,35,28,40,19,38,25,41,30,26,25,28,26,60,42,16,38,14,32,24,43,29,47,32,31,21,62,40,14,39,45,15,37,0,4,15,39,25,31,45,29,30,4,24,24,38,26,64,36,18,21,40,42,33,40,30,43,40,20,33,28,12,23,48,24,39,19,59,44,38,11,17,21,43,34,9,13,20,28,58,30,40,25,44,16,44,20,19,60,16,3,38,40,39,32,47,28,33,38,36,11,22,44,5,42,11,17,24,61,3,36,42,42,15,22,45,35,55,18,20,37,25,25,16,18,30,33,12,34,26,44,58,60,11,3,36,31,31,19,14,63,18,7,38,19,33,25,35,60,20,32,33,10,21,39,46,29,19,31,11,13,20,28,15,51,33,26,65,31,38,21,20,40,22,8,22,36,24,32,18,30,12,43,34,37,23,19,5,17,43,40,8,8,11,30,7,39,70,25,47,11,51,3,26,28,5,50,16,39,38,56,25,35,12,5,53,48,6,44,8,24,38,51,32,31,42,19,39,55,28,50,3,15,40,21,36,45,38,25,28,46,10,43,37,14,37,51,8,15,39,56,17,34,22,35,11,22,54,61,40,28,42,59,31,52,21,67,66,51,28
v85,32,8,44,39,6,56,40,22,46,53,24,48,39,70,35,59,68,39,16,39,47,43,24,14,15,37,8,72,11,69,51,11,34,11,16,32,13,6,21,43,13,67,27,42,26,68,66,68,22,11,63,39,32,44,15,42,29,45,30,30,29,28,26,64,42,16,42,16,32,28,47,33,47,36,31,21,66,44,14,39,49,11,37,4,0,15,43,29,35,49,29,34,6,28,28,42,22,68,40,18,21,40,46,33,44,34,43,44,24,33,28,12,27,48,24,39,15,63,48,38,11,17,21,47,38,9,13,24,32,62,30,40,25,44,20,48,24,19,64,12,5,42,40,39,36,51,28,33,42,36,11,26,48,5,42,7,21,20,65,7,40,46,46,11,22,45,35,59,20,20,41,29,25,16,22,30,33,16,34,26,48,62,64,11,3,40,35,31,19,18,67,18,7,38,23,33,29,39,64,24,36,37,10,25,43,50,33,15,35,15,9,20,32,15,55,37,26,69,35,42,21,20,44,26,12,18,36,24,36,22,30,16,43,34,37,27,19,1,17,47,44,12,12,11,34,3,39,74,29,51,11,55,7,30,28,3,54,14,43,42,60,25,39,12,5,57,52,10,48,8,28,42,55,36,35,46,21,43,59,32,54,3,19,44,25,36,49,38,25,28,50,10,47,41,18,41,51,12,15,43,60,17,34,26,39,15,26,54,65,44,32,46,63,31,56,25,71,70,55,32
v86,47,11,37,50,17,67,55,33,31,64,27,59,50,81,20,70,79,34,1,44,58,42,25,23,26,48,9,83,8,80,62,22,27,10,19,43,10,15,36,54,24,78,38,27,21,79,77,79,37,16,74,50,43,55,6,53,40,56,45,41,40,15,41,75,27,25,53,29,23,39,58,44,32,47,22,12,77,55,29,24,60,12,32,15,15,0,54,40,46,60,28,45,17,39,39,53,11,79,51,17,36,35,57,18,55,45,44,55,35,36,43,27,38,35,29,24,4,74,59,35,14,14,36,58,49,24,12,35,43,73,45,29,40,31,31,59,35,30,75,9,16,53,31,24,47,62,17,22,53,21,26,37,59,20,33,20,32,9,76,18,51,57,57,18,19,50,42,70,31,7,52,40,32,31,33,45,48,27,49,41,59,73,75,6,12,51,46,38,4,29,78,7,12,23,34,18,40,50,75,35,47,48,25,36,54,61,44,4,46,26,12,35,43,30,66,48,41,80,46,53,6,5,55,37,23,7,31,35,47,33,35,27,38,49,52,38,26,14,32,58,55,23,23,10,45,18,36,85,40,62,26,66,18,41,13,12,65,1,54,53,71,10,50,3,14,68,63,21,59,15,39,53,66,47,46,57,32,54,70,43,65,14,30,55,36,33,60,53,20,43,61,13,58,52,29,52,36,23,10,54,71,32,33,37,50,26,37,39,76,55,43,57,74,20,67,36,82,81,66,43
v87,23,43,53,4,49,37,31,21,55,10,33,5,6,27,44,16,25,48,55,48,20,52,33,31,28,24,45,29,54,26,36,32,43,54,35,11,44,39,36,8,30,24,16,51,35,25,23,25,23,38,28,34,11,13,58,13,24,10,21,13,14,39,31,21,51,29,5,27,41,27,18,18,56,33,40,42,23,3,37,48,10,54,46,39,43,54,0,14,16,16,38,17,37,15,19,9,65,25,3,37,22,49,47,42,15,39,52,45,21,42,21,39,16,57,33,48,58,30,33,47,40,40,34,38,29,40,42,19,13,19,25,49,28,53,23,31,19,28,21,55,38,37,49,48,31,8,37,42,1,45,40,17,41,38,51,50,24,63,22,36,43,5,43,54,35,54,44,32,27,47,28,14,34,37,21,23,24,27,25,23,43,19,27,48,42,3,34,40,52,25,24,47,42,47,20,42,14,10,29,25,19,40,33,18,10,11,16,58,32,28,52,29,29,28,34,6,29,26,8,11,48,49,1,23,31,61,45,33,15,21,39,27,52,25,28,16,28,44,32,4,35,31,31,44,25,46,48,31,14,8,34,12,36,13,41,44,11,55,30,1,17,48,14,51,40,24,9,33,37,39,25,21,28,7,20,45,28,2,16,13,31,40,24,5,30,45,6,29,34,25,17,41,8,8,25,36,60,31,44,40,29,30,43,17,36,28,17,63,24,19,17,13,20,40,21,22,28,27,12,11
v88,13,29,63,10,35,47,21,31,65,24,43,19,10,41,54,30,39,58,41,58,30,62,43,33,20,34,31,43,40,40,46,30,53,40,35,9,32,25,22,14,30,38,4,61,45,39,37,39,9,30,38,44,13,15,44,23,34,20,11,11,12,47,17,35,61,35,13,13,51,37,28,8,66,43,50,40,37,15,23,58,20,40,56,25,29,40,14,0,6,26,48,27,23,17,29,19,51,39,11,37,8,59,57,52,15,49,62,55,31,52,9,25,2,67,43,58,44,40,43,57,30,36,20,48,39,26,32,7,23,33,11,59,14,63,13,41,13,38,35,41,24,47,59,58,41,22,47,52,13,55,26,27,51,24,61,36,34,49,36,22,53,17,53,40,41,64,54,42,37,39,38,4,44,23,29,11,14,19,15,9,53,33,37,34,28,13,44,50,38,25,38,37,28,57,6,52,2,10,39,35,29,50,19,4,14,21,6,44,42,26,38,15,39,14,44,10,15,40,12,13,40,39,15,33,17,47,55,43,7,7,49,15,62,15,18,16,38,30,18,18,45,17,23,30,35,32,58,45,20,22,20,26,22,23,47,30,25,41,40,13,31,44,24,37,26,34,23,19,47,27,35,31,38,13,30,55,38,14,30,3,41,26,28,15,40,55,20,19,44,11,27,29,18,18,15,46,70,17,34,50,39,16,53,13,46,14,3,73,36,29,27,17,34,50,31,32,42,41,26,17
v89,7,35,69,14,41,53,15,37,71,26,49,21,10,39,60,24,39,64,47,64,36,68,49,39,26,40,37,37,46,34,52,36,59,46,41,15,38,31,28,8,36,32,10,67,51,33,31,33,15,36,44,50,19,9,50,29,40,26,9,17,18,53,23,29,67,41,11,19,57,43,34,2,72,49,56,46,31,13,29,64,14,46,62,31,35,46,16,6,0,32,54,33,29,23,35,25,57,41,15,43,14,65,63,58,9,55,68,61,37,58,13,31,8,73,49,64,50,46,49,63,36,42,26,54,45,32,38,13,29,29,17,65,20,69,19,47,19,44,31,47,30,53,65,64,47,24,53,58,15,61,32,33,57,30,67,42,40,55,30,28,59,21,59,46,47,70,60,48,43,45,44,6,50,29,35,15,8,25,11,15,59,35,43,40,34,19,50,56,44,31,32,43,34,63,12,58,8,6,45,41,35,56,25,10,8,27,2,50,48,32,44,21,45,20,50,16,21,34,18,7,46,45,15,39,23,53,61,49,1,13,55,21,68,9,12,22,44,36,24,12,51,23,29,36,41,38,64,39,26,16,26,20,28,29,53,36,19,47,46,17,25,50,30,43,32,40,17,25,53,33,41,37,44,19,36,61,44,14,24,3,47,32,34,11,46,61,20,13,50,17,33,35,12,24,21,52,76,23,40,56,45,22,59,19,52,20,9,79,40,35,33,11,36,56,37,38,36,35,20,23
v90,39,49,37,18,55,21,47,27,39,6,33,11,22,21,44,10,19,32,61,32,4,36,35,37,34,12,51,23,60,20,20,38,33,60,41,17,50,45,42,24,36,18,22,35,39,19,17,19,29,44,14,18,17,29,64,7,20,6,37,19,20,45,37,15,35,35,21,33,37,21,2,34,40,17,38,48,17,19,43,40,26,60,30,45,49,60,16,26,32,0,32,15,43,21,21,7,71,19,17,43,28,33,31,44,31,23,36,29,25,26,35,45,28,41,31,36,64,14,17,31,46,46,40,22,13,46,48,25,17,13,37,33,34,37,29,15,25,30,15,61,44,21,33,38,15,8,43,38,17,43,46,23,25,44,35,56,28,69,16,42,27,11,27,60,41,38,28,16,29,53,12,30,28,43,27,37,40,33,41,33,27,13,15,54,48,13,18,24,58,31,18,53,48,39,26,46,24,26,15,25,13,24,39,28,26,5,32,64,16,34,58,35,17,34,18,16,35,20,14,27,54,55,17,23,37,67,29,25,31,27,25,33,36,41,44,22,34,50,38,20,19,37,37,50,15,52,32,25,20,20,40,14,42,19,47,50,17,61,14,15,15,54,10,57,46,8,15,39,21,45,21,7,12,13,14,29,28,18,14,29,15,46,30,21,24,29,12,45,40,35,1,47,24,8,31,20,44,37,50,24,13,36,27,23,20,34,27,47,16,5,17,29,14,40,7,24,22,21,18,17
v91,61,21,15,40,31,39,69,17,17,36,5,33,44,53,12,42,51,10,29,16,30,14,5,15,28,20,21,55,28,52,34,18,5,28,13,39,18,23,50,46,18,50,44,13,7,51,49,51,51,18,46,22,35,51,32,25,14,28,59,37,36,13,55,47,13,13,43,43,5,11,30,56,18,19,6,16,49,41,43,10,48,28,8,29,29,28,38,48,54,32,0,21,25,31,19,29,39,51,39,11,50,11,29,12,53,17,16,27,17,8,57,41,50,19,5,10,32,46,31,9,18,14,50,30,21,38,16,41,25,45,59,11,54,15,35,31,35,10,47,29,26,25,11,10,19,34,11,6,39,11,40,21,31,34,13,34,14,37,48,28,23,33,29,32,9,22,14,42,11,21,24,52,4,45,19,59,62,29,63,55,31,45,47,22,26,35,18,10,26,23,50,21,22,9,44,14,46,48,47,13,19,20,39,50,48,33,54,32,18,22,26,49,15,44,38,38,55,52,36,49,22,23,39,15,31,35,7,7,53,43,7,33,14,63,66,32,10,28,46,42,27,33,25,18,17,32,10,57,28,42,40,38,32,25,15,26,39,29,26,37,43,22,24,25,24,40,37,31,31,21,13,25,38,35,18,29,10,40,42,51,37,26,20,43,8,7,34,67,8,57,33,19,46,30,33,24,22,35,18,26,43,46,5,35,22,36,49,25,48,27,21,51,46,8,39,16,54,53,40,31
v92,40,34,36,19,40,22,48,12,38,19,18,14,23,36,29,25,34,31,46,31,13,35,20,22,19,7,36,38,45,35,19,23,26,45,26,18,35,30,29,25,21,33,23,34,24,34,32,34,30,29,29,17,14,30,49,8,7,11,38,16,15,30,34,30,34,20,22,22,24,10,13,35,39,16,23,33,32,20,28,31,27,45,29,30,34,45,17,27,33,15,21,0,28,10,6,8,56,34,18,28,29,32,30,29,32,22,35,28,10,25,36,30,29,40,16,31,49,29,16,30,31,31,29,21,12,31,33,20,4,28,38,32,33,36,14,14,14,15,30,46,29,20,32,31,14,17,28,25,18,28,31,8,24,29,34,41,13,54,31,27,26,12,26,45,26,37,27,25,14,38,11,31,17,28,12,38,41,18,42,34,26,28,30,39,33,14,17,23,43,16,33,38,33,30,23,31,25,27,30,10,2,23,24,29,27,16,33,49,15,19,43,28,12,23,21,17,34,35,15,28,39,40,18,8,22,52,28,16,32,22,22,18,35,42,45,11,19,35,25,21,18,22,22,35,8,37,31,40,7,21,25,21,27,4,32,35,20,46,13,16,26,39,5,42,31,23,18,24,20,30,8,8,21,14,3,28,13,19,25,30,20,31,15,22,13,28,15,46,25,36,16,32,25,9,16,19,43,22,35,23,26,25,26,14,19,19,28,46,31,10,2,30,29,25,22,9,37,36,21,10
v93,36,6,40,33,12,50,44,16,42,47,20,42,33,64,31,53,62,35,18,35,41,39,20,10,9,31,8,66,17,63,45,7,30,17,12,26,9,2,25,37,7,61,21,38,22,62,60,62,26,7,57,33,26,38,21,36,23,39,34,24,23,24,30,58,38,12,36,18,28,22,41,31,43,30,27,17,60,38,18,35,43,17,33,4,6,17,37,23,29,43,25,28,0,22,22,36,28,62,34,14,25,36,40,29,38,28,39,38,18,29,32,16,25,44,20,35,21,57,42,34,7,13,25,41,32,13,9,18,26,56,34,36,29,40,14,42,18,15,58,18,1,36,36,35,30,45,24,29,36,32,15,20,42,9,38,13,15,26,59,3,34,40,40,17,18,41,31,53,14,16,35,27,21,20,16,34,37,10,38,30,42,56,58,11,5,34,29,27,15,12,61,14,5,34,19,29,23,33,58,18,30,31,14,25,37,44,29,21,29,9,15,24,26,19,49,31,30,63,29,36,17,16,38,20,6,24,32,20,30,18,26,10,39,38,41,21,15,7,21,41,38,8,6,7,28,9,35,68,23,45,15,49,7,24,24,7,48,18,37,36,54,21,33,14,3,51,46,6,42,4,22,36,49,30,29,40,15,37,53,26,48,3,13,38,19,32,43,42,21,32,44,6,41,35,12,35,47,10,11,37,54,21,30,20,33,11,24,50,59,38,26,40,57,27,50,19,65,64,49,26
v94,30,28,46,11,34,30,38,14,48,25,26,20,13,42,37,31,40,41,40,41,19,45,26,16,13,17,30,44,39,41,29,17,36,39,20,8,29,24,21,15,15,39,13,44,28,40,38,40,20,23,35,27,4,20,43,14,17,17,28,6,5,30,24,36,44,18,14,12,34,20,19,25,49,26,33,27,38,16,22,41,21,39,39,24,28,39,15,17,23,21,31,10,22,0,12,14,50,40,12,22,19,42,40,35,22,32,45,38,14,35,26,24,19,50,26,41,43,35,26,40,25,25,19,31,22,25,27,10,6,34,28,42,23,46,8,24,4,21,36,40,23,30,42,41,24,23,30,35,14,38,25,10,34,23,44,35,17,48,37,21,36,18,36,39,24,47,37,31,20,32,21,21,27,22,12,28,31,12,32,24,36,34,36,33,27,12,27,33,37,10,39,32,27,40,13,35,15,17,36,18,12,33,18,19,17,22,23,43,25,13,37,18,22,13,27,9,24,41,7,18,33,34,16,16,16,46,38,26,22,12,32,12,45,32,35,1,21,29,17,19,28,16,16,29,18,31,41,46,3,23,19,27,21,6,30,29,26,40,23,14,32,33,11,36,25,29,24,18,30,24,18,14,27,8,13,38,21,15,31,20,26,25,11,16,23,38,21,36,27,26,22,26,19,13,10,29,53,16,29,33,32,15,36,4,29,13,18,56,37,16,10,20,35,33,28,15,43,42,27,4
