,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v80,11,15,12,11,39,39,17,38,36,39,7,7,23,26,40,24,12,44,57,30,21,12,34,24,30,6,12,35,19,30,3,45,32,11,47,17,64,21,6,24,4,32,42,23,20,12,35,21,55,29,51,34,12,17,11,12,11,37,4,16,61,10,45,44,16,36,49,32,39,11,47,40,17,20,14,25,24,23,45,0,7,27,45,46,49,13,11,17,10,11,44,30,25,44,37,28,21,35,25,9,21,41,36,32,25,9,21,18,15,18,29,7,34,34,34,26,50,57,26,9,59,24,58,28,19,36,30,31,21,20,37,34,10,33,37,6,42,54,52,13,42,13,17,19,45,60,9,27,18,34,20,39,14,25,41,22,15,37,13,18,31,16,11,46,17,16,17,47,50,38,7,51,51,39,42,6,28,14,32,35,16,19,31,17,22,55,17,19,5,19,33,19,21,29,22,43,43,16,7,40,24,18,41,36,34,9,7,8,25,49,16,16,52,22,29,14,32,30,42,14,7,22,25,32,43,23,19,27,31,44,40,31,16,52,18,40,29,26,27,19,52,19,18,41,26,9,23,13,13,31,41,49,26,31,55,28,46,13,34,4,43,17,37,21,20,5,43,23,30,30,31,29,28,15,25,60,38,29,32,34,31,19,51,18,36,20,24,48,24,33,11,39,21,45,23,15,15,41,43,16,35,18,30,44,7,20,29,48,34,63,26,63,13,13,18,20,17,55,28,6
v81,18,8,19,18,46,46,24,31,43,32,14,2,16,33,47,17,19,51,64,37,28,19,41,31,37,9,19,42,26,23,10,52,39,18,54,10,71,14,5,31,7,39,49,16,23,19,42,28,62,22,58,41,19,24,14,19,18,44,5,9,68,7,52,37,17,43,56,39,40,4,54,47,24,13,21,32,17,30,38,7,0,34,52,53,56,20,16,10,15,18,51,23,18,37,44,35,18,28,26,8,14,48,43,39,24,6,28,25,12,25,36,14,27,27,41,33,43,64,33,2,66,27,65,35,22,43,33,38,28,13,30,41,17,40,40,3,49,61,59,14,49,20,24,12,52,67,10,34,25,41,27,46,21,32,34,29,22,44,20,25,38,23,18,53,10,15,24,54,57,45,4,58,58,46,49,13,35,21,25,42,23,26,38,14,15,62,24,26,10,26,40,14,28,22,29,50,50,23,14,33,31,25,48,43,27,4,10,3,32,56,9,11,59,29,36,21,39,37,49,21,6,29,22,39,36,30,26,20,38,51,47,38,23,59,25,47,36,33,20,26,59,26,15,48,25,16,16,10,16,38,48,42,33,38,62,35,39,20,41,7,50,24,44,14,27,6,50,28,37,23,26,36,35,22,32,67,45,36,25,39,38,26,58,25,39,13,17,55,29,40,4,46,28,52,30,22,8,48,50,21,42,11,37,37,4,13,34,55,41,70,23,70,6,20,25,13,10,62,21,3
v82,18,42,15,16,28,12,34,37,25,38,24,32,30,23,19,51,15,25,30,27,6,19,35,13,29,33,15,8,24,29,28,18,33,16,20,44,37,28,29,3,27,21,43,26,19,15,36,18,28,56,24,19,31,16,38,23,34,38,29,43,34,27,18,43,17,37,22,31,38,34,20,41,10,37,33,18,39,24,44,27,34,0,18,21,22,14,38,42,37,36,23,29,38,43,32,1,20,34,24,36,48,42,37,15,24,36,24,9,42,25,30,28,33,33,35,13,49,30,27,34,32,23,31,29,18,13,29,30,14,43,36,35,17,14,36,31,15,27,25,20,15,14,22,46,18,33,36,28,9,11,29,12,17,22,40,23,12,30,14,21,4,13,16,19,44,43,10,20,23,27,30,24,24,24,15,21,29,29,31,24,19,18,30,20,21,28,18,10,32,8,14,46,6,28,17,16,20,17,20,39,21,9,14,25,33,36,34,35,8,22,43,23,25,5,28,35,25,31,27,21,34,13,24,23,42,24,8,26,4,17,15,32,11,25,11,13,10,27,36,16,25,12,19,24,25,24,34,24,18,32,14,48,11,22,28,29,45,14,21,31,16,24,10,34,31,32,16,22,19,29,30,30,21,12,26,33,15,2,31,33,8,12,24,19,35,21,23,21,23,10,38,12,6,18,4,38,42,20,16,15,36,45,31,43,34,35,28,21,17,36,25,36,40,38,23,47,44,28,27,33
v83,36,60,33,34,18,20,52,31,35,36,42,50,48,19,9,69,33,15,12,17,24,37,45,21,39,51,33,10,42,29,46,8,43,34,12,62,19,46,47,21,45,31,53,44,29,33,46,28,12,74,8,11,49,28,56,41,52,48,47,61,16,45,26,33,35,47,6,21,28,52,10,51,28,55,51,20,57,34,36,45,52,18,0,11,14,32,56,60,55,54,13,35,56,35,22,17,34,36,26,54,66,52,47,25,28,54,42,27,60,43,40,46,35,25,45,23,39,12,45,52,14,25,13,43,30,9,19,20,24,61,38,45,35,24,26,49,9,11,7,38,3,32,40,64,4,15,54,38,27,11,47,6,35,32,30,33,30,20,32,39,14,29,34,5,62,61,28,2,5,17,48,8,22,14,21,39,39,47,37,14,37,28,40,38,37,10,28,26,50,26,12,64,24,36,23,14,30,33,38,33,21,27,10,15,45,54,52,53,20,8,61,41,13,23,18,53,35,41,17,39,52,23,30,33,32,42,26,42,14,15,5,42,29,7,27,21,16,37,54,26,7,26,37,14,27,42,52,42,36,42,8,38,21,32,10,39,35,32,31,49,24,42,8,52,49,50,18,24,29,43,26,40,17,30,36,15,7,16,27,23,18,26,6,31,25,39,37,3,23,12,56,6,24,2,22,56,60,10,22,31,46,63,41,33,52,53,18,3,11,18,29,18,58,56,41,65,62,10,33,51
v84,37,61,34,35,7,31,53,32,46,37,43,51,49,20,6,70,34,4,19,16,25,38,56,22,50,52,34,17,43,30,47,19,54,35,23,63,18,47,48,22,46,42,64,45,30,34,57,39,23,75,19,12,50,37,57,42,53,59,48,62,21,46,37,32,36,58,5,14,17,53,1,62,29,56,52,21,58,45,37,46,53,21,11,0,25,33,57,61,56,55,2,36,57,36,11,22,35,37,27,55,67,63,58,36,29,55,43,28,61,44,51,47,36,26,56,34,28,11,48,53,17,26,12,50,31,10,20,15,35,62,39,56,36,35,15,50,20,22,6,39,8,33,41,65,7,14,55,49,28,12,48,17,36,43,19,44,31,9,33,40,25,30,35,6,63,62,29,13,6,8,49,5,33,7,32,40,50,48,38,11,38,39,51,39,38,17,39,31,51,27,13,65,25,37,24,25,41,38,39,34,22,28,21,10,46,55,53,54,21,3,62,42,24,24,17,54,46,52,6,40,53,34,31,44,25,45,27,43,21,26,6,53,30,14,28,32,17,48,55,27,6,33,38,5,28,43,53,43,37,53,19,31,32,43,9,50,24,33,42,50,35,43,15,53,50,51,29,25,40,44,27,51,18,31,47,16,8,23,28,14,29,27,15,40,14,40,38,8,24,13,57,13,25,13,23,57,61,5,33,32,57,64,52,34,53,54,19,10,12,19,30,17,59,57,42,66,63,21,34,52
v85,40,64,37,38,32,10,56,41,21,42,46,54,52,27,23,73,37,29,8,31,28,41,33,25,25,55,37,14,46,33,50,6,29,38,2,66,15,50,51,25,49,17,39,48,33,37,32,28,6,78,6,23,53,32,60,45,56,36,51,65,12,49,12,47,39,33,20,35,42,56,24,37,32,59,55,24,61,26,48,49,56,22,14,25,0,36,60,64,59,58,27,39,60,47,36,21,38,40,30,58,70,38,33,17,32,58,46,31,64,47,36,50,39,37,39,23,53,14,49,56,10,29,13,47,34,17,33,34,28,65,42,31,39,16,40,53,7,5,19,42,17,36,44,68,18,11,58,42,31,15,51,10,39,24,44,27,34,34,36,43,18,33,38,19,66,65,32,12,19,31,52,22,8,28,7,43,27,51,41,28,41,30,26,42,41,8,32,30,54,30,18,68,28,40,27,6,16,37,42,43,25,31,8,29,49,58,56,57,24,22,65,45,3,27,32,57,21,31,31,43,56,27,34,19,46,46,30,46,18,5,19,28,33,11,31,9,20,41,58,30,21,30,41,28,31,46,56,46,40,32,8,52,23,18,16,31,49,36,17,53,10,46,12,56,53,54,6,28,19,47,34,26,25,34,36,11,19,20,35,37,18,30,10,35,39,43,41,17,27,16,60,12,28,12,26,60,64,24,8,35,36,67,37,47,56,57,32,15,21,14,33,14,62,60,45,69,66,6,37,55
v86,18,28,11,16,26,26,24,31,31,32,14,18,16,17,27,37,3,31,44,21,8,19,41,11,35,19,3,22,26,23,14,32,39,4,34,30,51,14,15,11,13,27,49,16,13,5,42,24,42,42,38,21,19,22,24,19,20,44,15,29,48,13,32,37,9,43,36,25,32,20,34,47,10,23,21,12,25,30,38,13,20,14,32,33,36,0,24,28,23,22,31,23,24,37,26,15,14,28,18,22,34,48,43,21,18,22,28,5,28,25,36,14,27,27,41,19,43,44,33,20,46,17,45,35,12,23,23,24,20,29,30,41,13,20,30,17,29,41,39,6,29,10,24,32,32,47,22,34,13,21,27,26,21,28,34,29,8,24,6,25,18,7,2,33,30,29,4,34,37,25,16,38,38,26,29,7,35,21,25,22,23,24,36,10,15,42,24,16,18,6,20,32,8,22,11,30,30,23,6,33,15,7,28,23,27,22,20,21,12,36,29,9,39,9,22,21,31,37,29,21,20,19,18,29,36,30,12,20,18,31,27,38,5,39,5,27,16,33,22,10,39,18,11,28,19,16,20,10,6,38,28,42,17,28,42,35,39,4,27,17,30,24,24,20,27,18,30,16,25,23,24,36,15,2,32,47,25,16,25,27,18,6,38,25,29,13,17,35,17,20,24,26,8,32,10,24,28,28,30,9,42,31,37,37,20,21,22,35,21,50,19,50,26,24,25,33,30,42,21,19
v87,20,12,23,22,50,50,8,47,47,48,14,16,32,37,51,15,23,55,68,41,32,19,27,35,41,7,23,46,14,39,10,56,31,22,58,6,75,30,15,35,13,43,33,32,29,23,28,32,66,18,62,45,7,28,2,15,4,28,13,11,72,19,56,53,25,31,60,43,48,20,58,31,28,29,5,36,33,34,54,11,16,38,56,57,60,24,0,26,1,2,55,39,34,53,48,39,30,44,34,8,18,32,27,43,34,10,14,29,4,13,24,10,43,43,25,37,59,68,17,18,70,33,69,19,28,47,39,42,32,29,46,35,21,44,46,15,53,65,63,22,53,24,16,20,56,71,6,18,29,45,11,50,21,36,50,33,26,48,24,17,42,27,22,57,20,5,28,58,61,49,16,62,62,50,53,17,33,9,41,46,19,30,42,26,31,66,28,30,6,30,44,8,32,38,33,54,54,23,18,49,35,29,52,47,43,12,6,13,36,60,9,25,63,33,40,5,43,29,53,17,10,33,34,43,52,14,30,36,42,55,51,36,27,63,29,51,40,19,36,30,63,30,27,52,35,14,32,22,22,28,52,58,37,42,66,29,55,24,45,9,54,14,48,30,11,10,54,32,41,39,40,38,39,26,24,71,49,40,41,43,42,30,62,25,45,29,33,59,33,44,14,50,32,56,34,6,16,52,54,25,26,17,23,53,12,29,38,59,45,74,35,74,18,4,15,25,8,66,37,13
v88,28,14,27,26,54,54,34,29,51,24,24,10,12,41,55,11,27,59,72,45,36,29,51,39,45,19,27,50,36,31,20,60,49,26,62,20,79,14,13,39,15,47,59,16,31,27,52,36,70,14,66,49,29,32,24,29,28,54,13,15,76,15,60,29,25,53,64,47,48,8,62,57,32,5,31,40,7,40,28,17,10,42,60,61,64,28,26,0,25,28,59,25,8,27,52,43,26,24,34,18,8,58,53,47,32,16,38,33,22,35,46,24,25,35,51,41,33,72,43,8,74,35,73,45,30,51,41,46,36,3,22,51,25,48,48,11,57,69,67,22,57,28,34,6,60,75,20,44,33,49,37,54,31,40,42,39,30,52,28,35,46,31,26,61,6,25,32,62,65,53,12,66,66,54,57,21,45,31,23,50,33,34,46,22,23,70,34,34,20,34,48,24,36,24,37,58,58,33,22,27,39,33,56,51,17,14,20,13,40,64,17,19,67,37,44,31,47,47,57,31,16,37,30,47,36,40,34,18,46,59,55,48,31,67,33,55,44,43,10,34,67,34,23,56,33,26,8,18,24,48,56,32,41,46,70,45,41,28,49,17,58,34,52,8,37,16,58,36,45,17,34,46,43,30,42,75,53,44,33,47,46,34,66,35,47,21,23,63,37,48,12,54,36,60,38,32,10,56,58,29,52,9,47,27,14,7,42,63,49,78,31,78,8,30,35,5,18,70,27,13
v89,19,11,22,21,49,49,9,46,46,47,13,15,31,36,50,14,22,54,67,40,31,18,26,34,40,6,22,45,13,38,9,55,30,21,57,7,74,29,14,34,12,42,34,31,28,22,27,31,65,19,61,44,6,27,1,14,3,29,12,10,71,18,55,52,24,30,59,42,47,19,57,32,27,28,6,35,32,33,53,10,15,37,55,56,59,23,1,25,0,3,54,38,33,52,47,38,29,43,33,7,17,33,28,42,33,9,13,28,5,12,23,9,42,42,26,36,58,67,18,17,69,32,68,20,27,46,38,41,31,28,45,34,20,43,45,14,52,64,62,21,52,23,15,19,55,70,5,19,28,44,12,49,20,35,49,32,25,47,23,16,41,26,21,56,19,6,27,57,60,48,15,61,61,49,52,16,32,8,40,45,18,29,41,25,30,65,27,29,5,29,43,9,31,37,32,53,53,22,17,48,34,28,51,46,42,11,5,12,35,59,8,24,62,32,39,6,42,28,52,16,9,32,33,42,51,15,29,35,41,54,50,35,26,62,28,50,39,18,35,29,62,29,26,51,34,13,31,21,21,27,51,57,36,41,65,28,54,23,44,8,53,13,47,29,12,9,53,31,40,38,39,37,38,25,23,70,48,39,40,42,41,29,61,24,44,28,32,58,32,43,13,49,31,55,33,7,15,51,53,24,27,16,22,52,11,28,37,58,44,73,34,73,17,5,14,24,7,65,36,12
v90,18,14,21,20,48,48,6,49,45,50,12,18,34,35,49,17,21,53,66,39,30,17,25,33,39,9,21,44,12,41,8,54,29,22,56,8,73,32,17,33,15,41,31,34,31,23,26,30,64,20,60,43,5,26,4,13,2,26,15,13,70,21,54,55,27,29,58,43,50,22,56,29,26,31,3,34,35,32,56,11,18,36,54,55,58,22,2,28,3,0,53,41,36,55,46,37,32,46,36,10,20,30,25,41,36,12,12,27,6,11,22,8,45,45,23,35,61,66,15,20,68,35,67,17,30,45,41,42,30,31,48,33,19,42,48,17,51,63,61,24,51,22,14,22,54,69,8,16,27,43,9,48,19,34,52,31,24,46,22,15,40,25,20,55,22,7,26,56,59,47,18,60,60,48,51,15,31,7,43,44,17,28,40,28,33,64,26,28,8,28,42,10,30,40,31,52,52,21,16,51,33,27,50,45,45,14,8,15,34,58,11,27,61,31,40,3,41,27,51,15,12,31,36,41,54,12,28,38,40,53,49,34,25,61,27,49,38,17,38,28,61,28,29,50,37,12,34,24,24,26,50,60,35,40,64,27,57,22,43,11,52,12,46,32,9,12,52,34,39,41,42,36,37,24,22,69,47,38,43,45,40,28,60,23,47,31,35,57,35,42,16,48,30,54,32,4,18,50,52,27,24,19,21,55,14,31,40,57,43,72,37,72,20,2,13,27,10,64,39,15
v91,35,59,32,33,5,33,51,30,48,35,41,49,47,18,4,68,32,2,21,14,23,36,58,20,52,50,32,19,43,28,45,21,56,33,25,61,20,45,46,20,44,44,66,43,28,32,59,41,25,73,21,10,48,39,55,40,51,61,46,60,23,44,39,30,34,60,7,12,15,51,3,64,27,54,50,19,56,47,35,44,51,23,13,2,27,31,55,59,54,53,0,34,55,34,9,24,33,35,25,53,65,65,60,38,27,53,45,26,59,42,53,45,34,24,58,36,26,13,50,51,19,24,14,52,29,10,18,13,37,60,37,58,34,37,13,48,22,24,8,37,10,31,41,63,9,16,53,51,30,12,46,19,38,45,17,46,29,7,31,42,27,28,33,8,61,60,27,15,8,6,47,7,35,5,34,38,52,46,36,9,40,41,53,37,36,19,41,33,49,25,11,63,23,35,22,27,43,40,37,32,20,26,23,8,44,53,51,52,19,5,60,40,26,22,15,52,48,54,4,38,51,36,29,46,23,47,29,41,23,28,8,55,28,16,26,34,15,50,53,25,8,35,36,3,26,41,51,41,35,55,21,29,34,45,11,52,22,31,44,48,37,41,17,51,48,49,31,23,42,42,25,53,16,29,49,18,8,25,26,12,31,25,17,42,12,38,36,10,22,13,55,15,25,15,21,55,59,3,35,30,59,62,54,32,51,52,17,12,10,21,28,19,57,55,42,64,61,23,32,50
v92,41,27,34,39,29,39,47,8,54,9,37,23,13,16,30,34,20,34,47,20,23,42,64,16,58,32,26,25,49,6,33,35,62,19,37,33,54,11,24,26,26,50,72,9,10,18,65,47,45,39,41,24,42,45,37,42,41,67,26,28,51,20,45,14,14,66,39,22,23,19,37,70,33,20,44,15,22,53,15,30,23,29,35,36,39,23,39,25,38,41,34,0,21,14,27,30,9,5,9,31,31,71,66,44,7,29,51,24,35,48,59,37,4,10,64,42,20,47,56,21,49,10,48,58,11,26,16,21,43,26,7,64,36,43,23,24,32,44,42,17,32,33,47,29,35,50,33,57,36,24,50,29,44,51,17,52,31,27,29,48,33,16,25,36,27,38,25,37,40,28,23,41,41,29,40,30,58,44,2,25,46,47,59,13,8,45,47,39,33,27,23,37,29,1,12,33,49,46,25,10,14,30,31,26,10,27,33,26,21,39,30,14,42,24,19,44,54,60,32,44,29,42,5,52,13,53,35,7,29,34,30,61,28,42,18,40,19,56,19,13,42,41,12,31,8,39,17,17,17,61,31,19,40,51,45,58,16,19,50,30,43,47,27,17,50,29,37,11,48,8,9,59,18,25,55,50,28,31,8,22,37,17,41,48,22,10,6,38,12,23,25,29,31,35,27,45,25,31,41,14,65,28,60,14,27,18,17,38,24,53,6,53,23,43,48,30,31,45,2,26
v93,36,22,29,34,50,50,42,25,49,20,32,18,8,37,51,19,23,55,68,41,32,37,59,35,53,27,23,46,44,27,28,56,57,22,58,28,75,10,19,35,21,45,67,12,27,23,60,42,66,18,62,45,37,40,32,37,36,62,21,23,72,15,56,25,21,61,60,43,44,14,58,65,28,5,39,36,1,48,20,25,18,38,56,57,60,24,34,8,33,36,55,21,0,21,48,39,22,20,30,26,16,66,61,43,28,24,46,29,30,43,54,32,21,31,59,37,29,68,51,16,70,31,69,53,26,47,37,42,38,5,18,59,31,44,44,19,53,65,63,18,53,28,42,14,56,71,28,52,31,45,45,50,39,46,38,47,26,48,24,43,42,27,22,57,14,33,28,58,61,49,18,62,62,50,53,25,53,39,19,46,41,42,54,18,19,66,42,34,28,30,44,32,32,20,33,54,54,41,20,23,35,29,52,47,11,22,28,21,36,60,25,15,63,33,40,39,49,55,53,39,24,37,26,47,32,48,30,14,42,55,51,56,27,63,29,51,40,51,2,30,63,36,19,52,29,34,4,14,20,56,52,26,37,46,66,53,37,24,45,25,54,42,48,4,45,24,54,32,43,13,30,54,39,26,50,71,49,40,29,43,42,30,62,43,43,17,19,59,33,44,20,50,32,56,34,40,18,52,54,25,60,17,55,23,22,5,38,59,45,74,27,74,16,38,43,9,26,66,23,21
v94,55,41,48,53,29,53,61,6,68,5,51,37,21,20,30,38,34,34,47,20,37,56,78,30,72,46,40,39,63,14,47,41,76,33,45,47,54,23,38,40,40,64,86,21,24,32,79,61,45,39,41,24,56,59,51,56,55,81,40,42,51,34,59,4,28,80,39,22,23,33,37,84,47,24,58,25,22,67,1,44,37,43,35,36,47,37,53,27,52,55,34,14,21,0,27,44,23,9,19,45,35,85,80,58,19,43,65,38,49,62,73,51,10,10,78,56,8,47,70,35,49,20,48,72,25,30,16,21,57,26,7,78,50,57,23,38,42,44,42,31,32,47,61,33,35,50,47,71,50,32,64,39,58,65,17,66,45,27,43,62,47,30,39,36,33,52,39,37,40,28,37,41,55,29,54,44,72,58,12,25,60,61,73,27,22,45,61,53,47,41,29,51,43,15,26,47,63,60,39,4,22,44,43,26,10,41,47,40,35,39,44,28,46,38,19,58,68,74,32,58,43,56,19,66,11,67,49,17,43,48,30,75,42,42,32,54,33,70,19,27,42,55,26,31,18,53,21,31,31,75,41,5,54,65,45,72,16,33,64,44,57,61,37,23,64,43,51,21,62,14,13,73,22,39,69,50,28,45,12,22,51,31,41,62,22,24,20,38,20,33,39,35,45,35,41,59,37,31,55,28,79,36,74,2,41,24,17,38,26,53,18,53,35,57,62,30,45,45,16,40
v95,44,52,37,42,4,42,50,23,57,28,40,42,40,11,13,61,25,7,30,7,26,45,67,19,61,43,29,28,52,21,38,30,65,26,34,54,27,38,39,29,37,53,75,36,21,25,68,50,34,66,30,13,45,48,48,45,44,70,39,53,32,37,48,23,27,69,16,5,6,44,12,73,36,47,47,14,49,56,28,37,44,32,22,11,36,26,48,52,47,46,9,27,48,27,0,33,26,28,18,46,58,74,69,47,20,46,54,27,52,51,62,40,27,17,67,45,19,22,59,44,28,17,23,61,22,19,11,6,46,53,30,67,39,46,4,41,31,33,17,30,19,36,50,56,18,25,46,60,39,21,53,28,47,54,10,55,34,2,32,51,36,21,28,17,54,53,28,24,17,5,40,14,44,8,43,33,61,47,29,8,49,50,62,30,29,28,50,42,42,30,18,56,32,28,15,36,52,49,30,25,13,33,32,7,37,46,44,45,24,14,53,33,35,27,8,47,57,63,5,47,44,45,22,55,16,56,38,34,32,37,17,64,31,25,21,43,22,59,46,18,15,44,29,8,19,42,44,34,28,64,30,22,43,54,20,61,13,24,53,41,46,50,26,44,53,42,40,16,51,35,18,62,11,28,58,27,17,34,19,5,40,20,26,51,5,31,29,19,15,22,48,24,34,24,30,48,52,12,44,23,68,55,63,25,44,45,10,21,15,30,21,26,50,48,51,57,54,32,25,43
v96,19,43,16,17,29,11,35,38,24,39,25,33,31,24,20,52,16,26,29,28,7,20,34,14,28,34,16,7,25,30,29,17,32,17,19,45,36,29,30,4,28,20,42,27,20,16,35,17,27,57,23,20,32,15,39,24,35,37,30,44,33,28,17,44,18,36,21,32,39,35,21,40,11,38,34,19,40,23,45,28,35,1,17,22,21,15,39,43,38,37,24,30,39,44,33,0,21,35,25,37,49,41,36,14,25,37,25,10,43,26,29,29,34,34,34,12,50,29,28,35,31,24,30,28,19,14,30,31,13,44,37,34,18,13,37,32,14,26,24,21,14,15,23,47,17,32,37,27,10,12,30,11,18,21,41,22,13,31,15,22,3,14,17,18,45,44,11,19,22,28,31,23,23,25,14,22,28,30,32,25,20,17,29,21,22,27,17,9,33,9,15,47,7,29,18,15,19,16,21,40,22,10,13,26,34,37,35,36,9,21,44,24,24,6,29,36,24,30,28,22,35,12,25,22,43,25,9,27,3,16,16,31,12,24,12,12,11,26,37,17,24,11,20,25,26,25,35,25,19,31,13,49,10,21,27,28,46,15,20,32,15,25,9,35,32,33,15,23,18,30,31,29,22,13,25,32,16,1,32,34,7,13,23,18,36,22,24,20,24,11,39,11,7,17,5,39,43,21,15,16,35,46,30,44,35,36,29,20,18,35,26,35,41,39,24,48,45,27,28,34
v97,32,26,25,30,28,30,38,17,45,18,28,16,14,15,29,35,11,33,46,19,14,33,55,13,49,23,17,24,40,9,24,34,53,10,36,28,53,12,15,17,17,41,63,10,5,9,56,38,44,40,40,23,33,36,28,33,32,58,17,27,50,11,36,23,5,57,38,21,22,18,36,61,24,21,35,14,23,44,24,21,18,20,34,35,38,14,30,26,29,32,33,9,22,23,26,21,0,14,8,22,32,62,57,35,6,20,42,15,26,39,50,28,13,13,55,33,29,46,47,18,48,9,47,49,4,25,15,20,34,27,16,55,27,34,22,15,31,43,41,8,31,24,38,30,34,49,24,48,27,23,41,28,35,42,20,43,22,26,20,39,24,7,16,35,28,29,16,36,39,27,14,40,40,28,31,21,49,35,11,24,37,38,50,4,3,44,38,30,24,18,22,30,20,8,11,32,40,37,16,19,13,21,30,25,13,20,24,19,14,38,27,7,41,15,18,35,45,51,31,35,20,33,4,43,22,44,26,8,20,33,29,52,19,41,9,31,18,47,20,8,41,32,3,30,7,30,18,8,8,52,30,28,31,42,44,49,25,10,41,21,34,38,26,18,41,20,32,10,39,9,10,50,17,16,46,49,27,22,11,21,28,8,40,39,21,5,3,37,11,22,22,28,22,34,18,36,26,30,32,5,56,29,51,23,18,19,16,37,23,52,5,52,24,34,39,31,28,44,7,17
v98,46,32,39,44,30,44,52,5,59,4,42,28,12,17,31,33,25,35,48,21,28,47,69,21,63,37,31,30,54,7,38,36,67,24,38,38,55,14,29,31,31,55,77,12,15,23,70,52,46,38,42,25,47,50,42,47,46,72,31,33,52,25,50,9,19,71,40,23,24,24,38,75,38,19,49,16,21,58,10,35,28,34,36,37,40,28,44,24,43,46,35,5,20,9,28,35,14,0,10,36,30,76,71,49,10,34,56,29,40,53,64,42,1,11,69,47,15,48,61,26,50,11,49,63,16,27,17,22,48,25,2,69,41,48,24,29,33,45,43,22,33,38,52,28,36,51,38,62,41,25,55,30,49,56,18,57,36,28,34,53,38,21,30,37,26,43,30,38,41,29,28,42,46,30,45,35,63,49,3,26,51,52,64,18,13,46,52,44,38,32,24,42,34,6,17,38,54,51,30,5,15,35,34,27,9,32,38,31,26,40,35,19,43,29,20,49,59,65,33,49,34,47,10,57,12,58,40,8,34,39,31,66,33,43,23,45,24,61,18,18,43,46,17,32,9,44,16,22,22,66,32,14,45,56,46,63,17,24,55,35,48,52,28,16,55,34,42,12,53,7,10,64,19,30,60,51,29,36,9,23,42,22,42,53,23,15,11,39,13,24,30,30,36,36,32,50,28,32,46,19,70,27,65,9,32,17,18,39,25,54,9,54,26,48,53,29,36,46,7,31
v99,36,34,29,34,20,34,42,13,49,14,32,24,22,7,21,43,15,25,38,11,18,37,59,11,53,27,21,20,44,5,28,26,57,14,28,36,45,20,21,21,21,45,67,18,5,13,60,42,36,48,32,15,37,40,32,37,36,62,21,35,42,19,40,19,9,61,30,13,14,26,28,65,28,29,39,6,31,48,20,25,26,24,26,27,30,18,34,34,33,36,25,9,30,19,18,25,8,10,0,28,40,66,61,39,2,28,46,19,34,43,54,32,9,9,59,37,25,38,51,26,40,1,39,53,6,17,7,12,38,35,12,59,31,38,14,23,23,35,33,12,23,28,42,38,26,41,28,52,31,15,45,20,39,46,16,47,26,18,24,43,28,11,20,27,36,35,20,28,31,19,22,32,36,20,35,25,53,39,11,16,41,42,54,12,11,36,42,34,28,22,14,38,24,10,7,28,44,41,20,15,5,25,24,17,19,28,28,27,16,30,35,15,33,19,10,39,49,55,23,39,26,37,4,47,18,48,30,16,24,29,21,56,23,33,13,35,14,51,28,8,33,36,11,22,1,34,26,16,12,56,22,24,35,46,36,53,21,14,45,25,38,42,18,26,45,24,32,2,43,17,6,54,9,20,50,41,19,26,7,13,32,12,32,43,13,13,11,29,3,14,30,20,26,26,22,40,34,22,36,9,60,37,55,19,26,27,8,29,15,44,3,44,32,38,43,39,36,36,7,25
