,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v79,47,10,31,27,38,27,29,32,44,33,62,58,60,56,54,27,18,9,11,50,45,61,18,24,63,60,52,20,14,22,37,19,30,41,60,15,23,40,39,44,53,18,34,34,36,4,27,3,34,51,52,69,5,54,29,28,38,41,53,46,66,13,54,31,62,50,40,20,20,41,77,37,57,33,35,42,63,37,0,55,62,56,20,50,31,55,27,34,26,29,25,31,39,58,39,32,33,33,48,18,41,45,51,45,56,48,32,53,59,29,54,38,30,30,43,33,65,30,19,55,26,32,28,27,40,20,60,37,53,34,42,27,30,67,51,48,29,20,55,46,48,11,10,32,21,63,70,38,19,26,22,8,37,34,48,46,54,31,33,30,69,35,24,21,49,43,16,53,31,51,23,21,14,8,10,51,8,46,37,23,18,11,23,27,15,20,15,29,24,16,32,17,27,52,42,66,17,56,22,54,65,51,27,51,38,34,32,59,26,51,22,46,49,62,57,72,39,35,46,28,25,25,13,37,15,59,50,23,50,5,38,49,12,17,71,44,48,20,37,63,40,17,26,33,38,44,65,68,64,41,11,42,38,70,58,34,29,53,63,58,28,54,8,29,44,6,71,15,58,46,50,18,35,35,53,50,24,49,46,31,54,53,21,20,3,34,29,59,26,55,42,65,32,25,22,31,49,19,56,36,11,32,13,34,21,19,43,34,32,55,42,37,43,47,41,51,20,16,58,67
v80,38,59,60,28,49,28,30,23,27,44,47,43,5,25,39,44,47,46,44,35,40,6,37,31,10,19,15,35,55,33,26,36,25,26,11,40,70,25,16,39,38,73,21,21,19,51,28,58,47,36,37,14,50,29,30,61,21,20,26,31,11,42,1,24,47,5,43,53,35,34,22,44,42,22,54,37,8,24,55,0,21,5,45,35,24,2,28,25,29,26,30,46,24,3,34,35,34,22,33,55,38,42,18,30,7,7,39,4,8,60,9,23,25,25,28,22,18,37,74,16,29,47,59,36,29,41,23,40,38,41,47,42,41,12,36,39,26,61,24,27,33,44,45,23,34,48,15,17,54,29,33,47,42,21,23,21,15,32,22,35,14,28,37,36,6,36,39,2,24,20,50,34,41,47,45,36,49,19,36,44,71,48,62,40,40,47,40,58,47,47,23,38,28,25,13,11,62,1,33,7,10,36,64,8,27,21,23,4,65,36,33,9,34,11,26,17,30,20,31,27,58,38,60,18,40,4,43,56,35,56,29,20,45,52,16,27,33,37,24,48,27,38,29,22,37,31,10,15,9,42,44,13,51,15,25,21,26,38,8,7,45,19,51,50,17,49,16,66,43,33,39,43,20,24,16,35,31,6,31,24,5,38,44,39,52,21,26,10,31,4,21,16,23,40,33,50,20,38,41,33,64,51,46,23,34,36,14,21,23,40,27,34,28,8,14,12,35,63,43,12
v81,45,66,67,35,56,35,37,30,48,51,32,26,24,6,20,51,54,53,51,14,47,19,44,48,31,2,36,42,62,42,33,49,40,25,32,47,77,28,23,46,39,80,28,42,26,58,39,65,54,33,34,15,57,8,51,68,42,21,9,30,30,49,20,31,26,26,50,60,50,55,15,51,27,29,61,44,17,31,62,21,0,16,52,38,31,23,35,46,36,45,37,53,31,24,55,42,41,29,26,62,45,49,11,31,28,24,60,17,29,67,12,28,42,32,33,29,3,58,81,7,48,54,66,57,36,48,2,47,31,48,54,63,62,15,17,46,33,68,7,16,18,51,52,30,41,35,16,34,61,36,50,54,49,28,14,16,8,53,39,56,23,49,58,43,17,43,46,21,31,11,57,41,50,54,52,19,56,40,57,51,78,55,69,61,47,54,47,65,54,54,30,45,35,10,20,14,69,20,40,14,13,25,71,29,48,38,30,21,72,39,40,28,23,10,5,24,51,33,20,46,65,45,67,25,47,23,50,63,42,63,50,13,52,59,21,18,16,44,45,27,48,45,36,29,44,52,31,6,28,49,51,20,58,12,4,28,33,33,15,14,52,8,58,57,38,56,15,73,40,40,46,50,27,31,9,36,38,19,38,39,16,35,51,46,59,28,39,31,38,17,42,5,30,61,40,57,41,45,42,40,71,58,53,30,41,43,19,30,30,39,34,55,49,23,33,11,52,70,34,23
v82,39,60,61,29,50,29,31,24,32,45,42,38,8,20,34,45,48,47,45,30,41,5,38,32,15,14,20,36,56,34,27,37,26,21,16,41,71,22,17,40,33,74,22,26,20,52,29,59,48,31,32,13,51,24,35,62,26,15,21,26,14,43,4,25,42,10,44,54,36,39,21,45,37,23,55,38,7,25,56,5,16,0,46,32,25,7,29,30,30,29,31,47,25,8,39,36,35,23,28,56,39,43,13,25,12,8,44,3,13,61,4,22,26,26,27,23,13,42,75,11,32,48,60,41,30,42,18,41,33,42,48,47,46,11,31,40,27,62,19,22,28,45,46,24,35,43,14,18,55,30,34,48,43,22,18,16,10,37,23,40,13,33,42,37,7,37,40,5,25,15,51,35,42,48,46,31,50,24,41,45,72,49,63,45,41,48,41,59,48,48,24,39,29,20,14,10,63,4,34,2,9,31,65,13,32,22,24,5,66,33,34,12,29,6,21,16,35,21,26,30,59,39,61,19,41,7,44,57,36,57,34,15,46,53,15,22,28,38,29,43,32,39,30,23,38,36,15,12,12,43,45,14,52,14,20,22,27,33,7,2,46,14,52,51,22,50,15,67,38,34,40,44,21,25,11,30,32,7,32,25,2,33,45,40,53,22,27,15,32,1,26,11,24,45,34,51,25,39,36,34,65,52,47,24,35,37,13,22,24,35,28,39,33,9,17,7,36,64,38,11
v83,27,14,15,17,18,17,15,22,34,13,42,38,50,46,34,7,2,21,21,38,25,51,24,32,53,50,42,22,10,26,19,33,24,27,50,7,25,24,29,24,33,28,24,26,26,22,23,17,14,31,32,59,23,44,35,16,28,31,43,26,56,27,44,21,42,40,20,8,34,39,67,17,37,23,15,22,53,21,20,45,52,46,0,30,21,45,17,30,16,29,15,11,21,48,39,12,13,23,28,10,21,25,41,25,46,38,44,43,49,15,44,24,26,20,23,23,55,42,29,45,32,12,14,41,20,4,50,17,33,14,22,47,46,57,35,28,19,16,45,36,34,25,16,22,11,43,60,28,9,16,34,12,17,24,38,36,44,37,23,40,59,33,42,9,39,23,10,43,21,41,5,19,34,18,22,33,12,36,41,3,26,9,17,45,21,2,13,13,4,4,22,7,17,42,32,56,17,46,12,44,55,31,19,41,32,24,22,49,20,31,14,36,29,52,47,62,35,25,32,30,13,7,15,27,27,49,30,11,30,15,34,39,8,7,61,34,36,8,29,43,32,15,16,23,18,36,55,58,54,21,23,32,18,60,48,24,19,33,53,48,8,44,12,9,34,14,61,21,38,26,30,2,25,21,43,30,14,39,26,23,44,33,1,6,23,24,23,49,14,45,32,55,22,45,18,11,39,7,36,16,19,12,7,22,11,19,33,24,22,35,22,39,33,37,31,41,36,18,38,57
v84,7,40,29,37,18,33,21,24,62,17,12,12,38,32,18,23,32,51,51,24,9,37,54,62,45,36,50,52,36,56,13,63,54,13,46,37,39,10,21,8,3,42,38,56,26,52,53,47,16,5,4,45,53,30,65,30,56,17,29,8,44,57,34,39,12,40,12,30,64,69,53,13,11,31,23,8,39,13,50,35,38,32,30,0,23,37,35,60,44,59,33,19,11,38,69,18,17,39,12,32,9,11,27,7,42,38,74,31,43,29,30,12,56,24,7,43,41,72,43,31,62,18,28,71,10,30,36,13,7,16,16,77,76,43,21,8,21,30,31,22,20,55,46,40,39,13,46,48,31,36,64,42,13,32,24,22,30,67,53,70,45,63,72,29,31,7,40,35,21,27,27,49,64,48,52,19,42,54,71,27,40,39,31,75,51,30,43,27,26,34,34,37,43,28,28,42,33,34,34,30,41,13,33,43,62,52,18,35,34,1,44,42,15,38,33,48,65,47,18,60,27,25,37,31,57,37,12,27,4,45,64,25,38,33,47,20,22,30,59,13,62,45,28,21,12,66,45,44,42,11,53,26,20,46,34,42,39,5,39,34,22,30,42,21,52,44,47,35,8,4,8,32,31,15,29,2,36,33,4,53,30,3,29,30,53,40,53,45,24,31,56,41,30,75,48,19,55,31,6,14,39,20,37,16,31,49,21,44,28,5,8,69,63,37,47,27,66,34,8,43
v85,20,35,36,14,25,10,6,1,39,20,35,31,29,25,27,20,23,28,28,23,18,30,31,39,32,29,27,29,31,33,10,40,31,14,29,16,46,13,8,17,26,49,15,33,5,29,30,34,23,24,25,38,30,23,42,37,33,10,22,19,35,34,23,16,35,19,19,29,41,46,46,20,30,8,30,15,32,10,31,24,31,25,21,23,0,24,12,37,21,36,10,22,12,27,46,11,10,16,21,31,14,18,20,18,25,17,51,22,28,36,23,11,33,1,16,20,34,49,50,24,39,23,35,48,13,17,29,16,26,17,23,54,53,36,24,21,2,37,24,15,21,32,23,17,16,36,39,25,30,13,41,23,18,9,17,15,23,44,30,47,38,40,49,12,18,16,17,22,2,20,26,26,41,25,29,24,25,31,48,20,47,24,38,52,28,23,20,34,23,23,11,14,20,21,11,35,38,25,11,23,34,24,40,20,39,29,5,28,41,24,21,19,22,31,26,41,42,24,19,37,34,14,36,8,34,28,23,32,23,32,41,18,21,28,40,15,21,13,36,36,39,22,5,2,13,43,34,37,33,18,30,11,27,39,27,19,16,26,32,27,21,23,27,26,29,25,40,42,31,19,23,19,8,8,22,23,13,18,19,30,23,26,20,15,30,17,30,28,7,24,33,34,7,52,25,26,32,14,29,9,40,27,22,7,10,26,12,21,5,28,15,46,40,16,24,20,43,39,31,36
v86,38,59,60,28,49,28,30,23,25,44,49,45,5,27,41,44,47,46,44,37,40,6,37,31,8,21,13,35,55,33,26,36,25,28,9,40,70,27,16,39,40,73,21,21,19,51,28,58,47,38,39,14,50,31,28,61,19,22,28,33,11,42,3,24,49,5,43,53,35,32,22,44,44,22,54,37,8,24,55,2,23,7,45,37,24,0,28,23,29,26,30,46,26,3,32,35,34,22,35,55,38,42,20,32,5,7,37,6,6,60,11,25,25,25,30,22,20,35,74,18,29,47,59,34,29,41,25,40,40,41,47,40,39,12,38,39,26,61,26,29,35,44,45,23,34,50,15,17,54,29,33,47,42,21,25,23,17,30,22,33,14,26,35,36,6,36,39,2,24,22,50,34,41,47,45,38,49,17,34,44,71,48,62,38,40,47,40,58,47,47,23,38,28,27,13,11,62,3,33,9,10,38,64,6,25,21,23,4,65,38,33,9,36,13,28,17,28,20,33,27,58,38,60,18,40,4,43,56,37,56,27,22,45,52,16,29,35,37,22,50,25,38,29,22,37,29,10,17,9,42,44,13,51,15,27,21,26,40,8,9,45,21,51,50,15,49,16,66,45,33,39,43,20,24,18,37,31,6,33,24,7,40,44,39,52,21,26,8,31,6,19,18,23,38,33,50,18,38,43,33,64,51,46,23,34,36,16,21,23,42,29,32,26,8,14,14,35,63,45,12
v87,32,31,32,2,23,2,14,11,27,18,47,43,33,29,39,16,19,18,16,35,30,34,19,27,36,33,25,17,27,21,22,28,19,26,33,12,42,25,14,29,38,45,7,21,9,23,18,30,19,36,37,42,22,29,30,33,21,20,26,31,39,22,27,4,47,23,25,25,29,34,50,22,42,6,26,27,36,22,27,28,35,29,17,35,12,28,0,25,9,24,2,18,24,31,34,17,18,6,33,27,26,30,24,30,29,21,39,26,32,32,27,23,21,11,28,8,38,37,46,28,27,19,31,36,25,13,33,22,38,19,27,42,41,40,36,33,14,33,28,27,33,20,17,5,6,48,43,13,26,1,29,19,22,7,23,21,27,32,18,35,42,28,37,8,22,28,11,26,14,24,22,14,29,19,17,36,21,19,36,16,43,20,34,40,16,19,12,30,19,19,5,10,8,25,15,39,34,29,5,27,38,36,36,24,27,17,17,32,37,36,9,19,34,35,30,45,30,12,31,25,30,10,32,10,22,32,35,28,35,28,29,22,17,24,44,27,33,9,24,48,27,10,7,14,23,31,38,41,37,26,18,15,23,43,31,7,4,38,36,31,17,27,23,22,17,21,44,38,43,31,35,15,8,20,26,35,3,22,31,18,27,38,16,11,24,7,18,32,11,28,21,38,5,40,13,22,22,10,41,21,36,23,18,19,6,14,16,9,7,40,27,34,28,20,14,24,31,35,43,40
v88,57,38,41,23,48,27,39,36,10,43,72,68,26,50,64,37,28,25,23,60,55,27,16,10,29,44,18,14,34,12,47,15,6,51,26,23,49,50,39,54,63,52,22,4,34,30,7,37,44,61,62,35,29,54,5,40,4,45,51,56,32,21,26,21,72,20,50,32,14,9,43,47,67,29,45,52,29,47,34,25,46,30,30,60,37,23,25,0,16,5,27,41,49,24,9,42,43,21,58,34,51,55,43,55,22,22,14,29,25,39,34,48,4,36,53,17,43,12,53,41,8,42,38,11,50,30,48,47,63,44,52,17,16,33,61,58,39,40,49,52,58,23,24,20,21,73,36,12,33,24,12,26,47,28,48,46,40,7,7,10,35,3,12,31,29,53,20,25,39,45,33,13,20,26,24,61,28,12,11,33,50,27,41,15,19,30,19,39,34,26,26,23,17,50,32,32,41,26,26,32,33,61,43,17,4,8,42,25,44,61,16,18,59,36,51,38,5,13,56,6,37,35,39,29,19,25,60,35,60,35,4,45,24,31,37,52,58,30,3,73,6,17,32,39,48,10,31,40,30,51,23,34,48,36,50,18,21,63,31,32,38,44,30,39,10,28,37,45,68,56,60,28,29,45,41,60,24,27,56,7,30,63,31,30,31,20,7,25,36,29,8,41,30,15,12,41,15,29,66,46,43,42,25,44,29,15,39,16,32,65,52,9,9,23,13,37,14,42,68,33
v89,41,30,31,7,32,11,23,20,18,27,56,52,34,34,48,21,18,17,15,44,39,35,10,18,37,34,26,8,26,12,31,19,10,35,34,11,41,34,23,38,47,44,8,12,18,22,9,29,28,45,46,43,21,38,21,32,12,29,35,40,40,13,28,5,56,24,34,24,20,25,51,31,51,13,29,36,37,31,26,29,36,30,16,44,21,29,9,16,0,15,11,25,33,32,25,26,27,7,42,26,35,39,27,39,30,22,30,27,33,31,28,32,12,20,37,7,39,28,45,29,18,26,30,27,34,14,34,31,47,28,36,33,32,41,45,42,23,32,33,36,42,15,16,6,5,57,44,12,25,8,20,18,31,12,32,30,28,23,9,26,43,19,28,15,23,37,10,27,23,29,21,5,20,18,16,45,20,20,27,17,42,19,33,31,11,18,11,29,18,18,10,9,1,34,16,40,33,30,10,28,39,45,35,25,18,8,26,33,36,45,4,20,43,36,35,46,21,9,40,16,29,19,31,13,13,33,44,27,44,27,20,29,16,23,45,36,42,14,15,57,18,9,16,23,32,22,39,42,38,35,15,18,32,44,34,8,5,47,37,32,22,28,22,23,18,20,45,37,52,40,44,14,13,29,27,44,8,23,40,9,28,47,15,14,23,8,9,33,20,29,16,39,14,31,4,25,23,13,50,30,35,26,17,28,13,7,23,8,16,49,36,25,19,21,15,25,22,34,52,41
v90,56,33,40,22,47,26,38,35,15,42,71,67,31,49,63,36,27,20,18,59,54,32,11,5,34,43,23,9,29,7,46,10,5,50,31,22,44,49,38,53,62,47,21,5,33,25,6,32,43,60,61,40,24,53,6,37,9,44,50,55,37,16,25,20,71,21,49,29,9,12,48,46,66,28,44,51,34,46,29,26,45,29,29,59,36,26,24,5,15,0,26,40,48,29,10,41,42,20,57,29,50,54,42,54,27,21,15,28,30,38,33,47,3,35,52,16,42,13,48,40,3,41,37,12,49,29,47,46,62,43,51,18,17,38,60,57,38,35,48,51,57,18,19,19,20,72,41,11,28,23,7,21,46,27,47,45,39,8,6,11,40,6,13,30,28,52,19,24,38,44,32,10,15,21,19,60,23,17,12,32,45,22,36,16,14,29,16,38,33,25,25,22,16,49,31,37,36,27,25,31,36,60,38,22,9,7,41,30,39,60,15,17,58,35,50,43,10,12,55,1,34,34,34,28,14,30,59,32,59,30,9,44,21,26,42,51,57,29,8,72,11,14,31,38,47,15,36,39,35,50,18,33,47,41,49,17,20,62,34,31,37,43,25,38,15,23,42,40,67,55,59,27,28,44,40,59,23,26,55,6,29,62,30,29,26,19,6,30,35,28,13,40,29,16,11,40,20,28,65,45,38,41,22,43,28,10,38,15,31,64,51,10,14,22,12,36,9,37,67,38
v91,30,29,30,4,21,2,12,9,29,16,45,41,35,31,37,14,17,18,18,33,28,36,21,29,38,35,27,19,25,23,20,30,21,24,35,10,40,23,14,27,36,43,9,23,11,21,20,28,17,34,35,44,20,29,32,31,23,18,28,29,41,24,29,6,45,25,23,23,31,36,52,20,40,8,24,25,38,20,25,30,37,31,15,33,10,30,2,27,11,26,0,16,22,33,36,15,16,8,31,25,24,28,26,28,31,23,41,28,34,30,29,21,23,9,26,10,40,39,44,30,29,17,29,38,23,11,35,20,36,17,25,44,43,42,34,31,12,31,30,25,31,22,15,7,6,46,45,15,24,3,31,17,20,9,23,21,29,34,20,37,44,30,39,6,24,26,9,28,12,26,20,16,31,17,19,34,19,21,38,14,41,18,32,42,18,17,10,28,17,17,7,8,10,27,17,41,32,31,3,29,40,34,34,26,29,19,15,34,35,34,11,21,32,37,32,47,32,14,29,27,28,8,30,12,24,34,33,26,33,26,31,24,15,22,46,25,31,7,26,46,29,12,5,12,21,33,40,43,39,24,20,17,21,45,33,9,6,36,38,33,15,29,21,20,19,19,46,36,41,29,33,13,10,18,28,33,3,24,29,20,29,36,14,9,22,9,20,34,9,30,23,40,7,42,15,20,24,8,39,19,34,21,16,17,4,16,18,11,7,38,25,36,30,22,16,26,33,33,41,42
v92,16,21,14,18,7,18,16,23,43,2,31,27,51,47,33,4,13,32,32,39,14,52,35,43,54,51,43,33,17,37,20,44,35,28,51,18,24,25,30,13,22,27,25,37,27,33,34,28,3,20,21,60,34,45,46,15,37,32,44,23,57,38,45,22,31,41,9,11,45,50,68,6,26,24,8,11,54,22,31,46,53,47,11,19,22,46,18,41,25,40,16,0,22,49,50,11,12,24,27,13,10,14,42,22,47,39,55,44,50,14,45,25,37,21,20,24,56,53,28,46,43,1,13,52,17,11,51,6,22,5,11,58,57,58,36,17,20,15,46,37,35,36,27,23,20,32,61,29,12,17,45,23,6,25,39,37,45,48,34,51,60,44,53,10,40,12,21,44,22,42,8,30,45,29,33,34,23,37,52,8,25,20,16,56,32,11,24,12,7,15,23,18,24,43,33,57,16,47,15,45,56,28,18,42,43,33,23,50,19,20,25,37,30,53,48,63,46,28,33,41,12,8,18,28,38,50,19,10,19,26,45,40,19,14,62,35,37,11,40,32,43,26,17,24,9,47,56,59,55,10,34,33,7,61,49,25,20,22,54,49,3,45,23,4,35,25,62,20,27,15,19,13,26,22,44,19,17,40,15,34,45,22,10,11,34,25,34,50,15,46,37,56,23,56,29,4,40,12,25,13,20,5,18,23,12,30,34,25,23,24,19,50,44,38,32,42,47,17,27,58
v93,14,35,36,26,25,22,10,13,51,20,23,19,29,25,15,20,23,40,40,17,16,30,43,51,34,29,39,41,31,45,2,52,43,6,35,26,46,3,10,15,14,49,27,45,15,41,42,36,23,12,13,38,42,23,54,37,45,10,22,7,35,46,23,28,23,29,19,29,53,58,46,20,18,20,30,13,32,2,39,24,31,25,21,11,12,26,24,49,33,48,22,22,0,27,58,11,10,28,9,31,14,18,20,6,31,27,63,22,32,36,23,3,45,13,4,32,34,61,50,24,51,23,35,60,5,19,29,16,14,17,23,66,65,36,14,15,10,37,24,15,13,44,35,29,28,24,39,37,30,25,53,31,18,21,17,15,23,56,42,59,38,52,61,18,20,12,29,24,10,20,26,38,53,37,41,12,31,43,60,20,47,28,38,64,40,23,32,34,23,23,23,26,32,21,17,35,38,25,23,23,34,12,40,32,51,41,7,28,41,12,33,31,10,31,26,41,54,36,11,49,34,14,36,20,46,28,19,32,11,34,53,18,27,28,40,13,15,19,48,24,51,34,17,10,13,55,34,37,33,18,42,15,27,39,27,31,28,14,32,27,21,23,31,26,41,33,40,42,19,9,15,21,20,4,22,11,25,22,7,42,23,14,20,19,42,29,42,34,13,24,45,34,19,64,37,26,44,20,17,9,40,27,26,5,20,38,12,33,17,16,3,58,52,26,36,20,55,39,19,36
v94,41,62,63,31,52,31,33,26,24,47,50,46,2,28,42,47,50,49,47,38,43,5,40,34,7,22,12,38,58,36,29,39,28,29,8,43,73,28,19,42,41,76,24,24,22,54,31,61,50,39,40,11,53,32,29,64,20,23,29,34,8,45,4,27,50,8,46,56,38,31,19,47,45,25,57,40,7,27,58,3,24,8,48,38,27,3,31,24,32,29,33,49,27,0,31,38,37,25,36,58,41,45,21,33,4,10,36,7,5,63,12,26,28,28,31,25,21,34,77,19,32,50,62,33,32,44,26,43,41,44,50,39,38,9,39,42,29,64,27,30,36,47,48,26,37,51,12,20,57,32,36,50,45,24,26,24,18,29,25,32,11,25,34,39,9,39,42,5,27,23,53,37,44,50,48,39,52,16,33,47,74,51,65,37,43,50,43,61,50,50,26,41,31,28,16,10,65,4,36,10,11,39,67,7,24,24,26,3,68,39,36,12,37,14,29,14,27,23,34,30,61,41,63,21,43,1,46,59,38,59,26,23,48,55,13,30,36,40,21,51,24,41,32,25,40,28,7,18,6,45,47,16,54,12,28,24,29,41,9,10,48,22,54,53,14,52,13,69,46,36,42,46,23,27,19,38,34,9,34,27,8,41,47,42,55,24,29,7,34,7,18,19,26,37,36,53,17,41,44,36,67,54,49,26,37,39,17,24,26,43,30,31,25,11,17,15,38,66,46,9
v95,66,43,50,32,57,36,48,45,7,52,81,77,31,59,73,46,37,30,28,69,64,36,21,15,24,53,19,19,39,17,56,20,15,60,23,32,54,59,48,63,72,57,31,13,43,35,16,42,53,70,71,40,34,63,10,47,13,54,60,65,27,26,35,30,81,29,59,39,19,2,40,56,76,38,54,61,38,56,39,34,55,39,39,69,46,32,34,9,25,10,36,50,58,31,0,51,52,30,67,39,60,64,52,64,27,31,7,38,26,48,43,57,13,45,62,26,52,9,58,50,13,51,47,12,59,39,57,56,72,53,61,12,9,40,70,67,48,45,58,61,67,28,29,29,30,82,39,21,38,33,17,31,56,37,57,55,49,8,16,9,32,6,15,40,38,62,29,34,48,54,42,20,25,31,29,70,33,15,2,42,55,32,46,12,24,39,26,48,43,35,35,32,26,59,41,41,46,35,35,41,42,70,48,26,7,17,51,34,49,70,25,27,68,45,60,33,4,22,65,11,44,44,44,38,24,32,69,42,69,40,5,54,31,36,34,61,67,39,10,82,7,24,41,48,57,5,26,49,27,60,28,43,57,43,59,27,30,72,40,41,47,53,35,48,17,33,40,50,77,65,69,37,38,54,50,69,33,36,65,16,39,72,40,39,36,29,16,24,45,38,13,50,39,14,21,50,14,38,75,55,48,51,32,53,38,20,48,25,41,74,61,2,6,32,22,46,19,47,77,32
v96,15,24,25,19,14,15,5,12,44,9,30,26,40,36,22,9,14,33,33,28,13,41,36,44,43,40,32,34,20,38,9,45,36,17,40,19,35,14,19,12,21,38,20,38,16,34,35,29,12,19,20,49,35,34,47,26,38,21,33,14,46,39,34,21,30,30,8,18,46,51,57,9,25,13,19,10,43,11,32,35,42,36,12,18,11,35,17,42,26,41,15,11,11,38,51,0,1,21,16,20,9,13,31,13,36,28,56,33,39,25,34,14,38,10,11,25,45,54,39,35,44,12,24,53,8,12,40,5,21,6,12,59,58,47,25,16,9,26,35,26,24,37,28,22,21,31,50,30,19,18,46,24,7,14,28,26,34,49,35,52,49,45,54,11,29,11,22,33,11,31,15,31,46,30,34,23,24,36,53,9,36,21,27,57,33,12,25,23,12,16,16,19,25,32,22,46,27,36,16,34,45,19,29,31,44,34,12,39,30,19,26,26,19,42,37,52,47,29,22,42,23,7,25,17,39,39,18,21,18,27,46,29,20,17,51,24,26,12,41,31,44,27,10,13,6,48,45,48,44,9,35,22,16,50,38,24,21,21,43,38,10,34,24,15,34,26,51,31,26,14,18,14,15,11,33,18,18,29,14,35,34,21,11,12,35,22,35,39,6,35,38,45,12,57,30,15,37,13,24,4,29,16,19,12,13,31,23,26,12,23,10,51,45,27,29,31,48,28,26,47
v97,14,25,26,20,15,16,4,11,45,10,29,25,39,35,21,10,15,34,34,27,12,40,37,45,42,39,33,35,21,39,8,46,37,16,39,20,36,13,18,11,20,39,21,39,15,35,36,30,13,18,19,48,36,33,48,27,39,20,32,13,45,40,33,22,29,29,9,19,47,52,56,10,24,14,20,9,42,10,33,34,41,35,13,17,10,34,18,43,27,42,16,12,10,37,52,1,0,22,15,21,8,12,30,12,35,27,57,32,38,26,33,13,39,9,10,26,44,55,40,34,45,13,25,54,7,13,39,6,20,7,13,60,59,46,24,15,8,27,34,25,23,38,29,23,22,30,49,31,20,19,47,25,8,15,27,25,33,50,36,53,48,46,55,12,28,10,23,32,10,30,16,32,47,31,35,22,25,37,54,10,37,22,28,58,34,13,26,24,13,17,17,20,26,31,21,45,28,35,17,33,44,18,30,30,45,35,11,38,31,18,27,25,18,41,36,51,48,30,21,43,24,8,26,16,40,38,17,22,17,28,47,28,21,18,50,23,25,13,42,30,45,28,11,12,5,49,44,47,43,8,36,21,17,49,37,25,22,20,42,37,11,33,25,16,35,27,50,32,25,13,17,15,14,10,32,17,19,28,13,36,33,20,12,13,36,23,36,38,7,34,39,44,13,58,31,16,38,14,23,3,30,17,20,11,14,32,22,27,11,22,9,52,46,26,30,30,49,29,25,46
v98,36,37,38,6,27,6,18,15,23,22,51,47,27,29,43,22,25,24,22,39,34,28,15,23,30,27,19,13,33,17,26,24,15,30,27,18,48,29,18,33,42,51,1,17,13,29,14,36,25,40,41,36,28,33,26,39,17,24,30,35,33,20,21,2,51,17,29,31,25,30,44,26,46,8,32,31,30,26,33,22,29,23,23,39,16,22,6,21,7,20,8,24,28,25,30,21,22,0,37,33,30,34,22,34,23,15,35,20,26,38,21,27,17,15,32,4,32,33,52,22,23,25,37,32,29,19,27,26,42,23,31,38,37,34,40,37,18,39,28,31,37,22,23,1,12,52,37,9,32,7,25,25,26,7,27,25,21,28,14,31,36,24,33,14,16,32,17,20,18,24,28,12,25,25,23,40,27,15,32,22,49,26,40,36,18,25,18,36,25,25,5,16,6,29,11,33,40,23,11,21,32,40,42,18,23,13,21,26,43,40,11,13,38,29,30,39,26,8,35,21,36,16,38,8,18,26,39,34,39,34,25,24,23,30,38,31,37,15,20,52,23,16,11,18,27,27,32,35,31,30,22,13,29,37,29,3,4,42,30,25,23,23,29,28,13,27,38,44,47,35,39,21,8,24,20,39,9,16,35,14,21,42,22,17,30,1,14,26,15,22,17,32,9,36,11,28,16,16,45,25,42,29,24,23,12,14,18,5,11,44,31,30,24,14,8,18,27,41,47,34
