,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v89,13,11,16,41,14,24,26,14,37,28,33,27,28,25,41,28,25,20,11,29,14,18,45,4,24,30,21,23,40,17,30,13,22,33,47,16,32,5,31,18,12,33,7,29,27,20,47,34,52,15,41,13,13,12,17,40,24,33,45,37,14,17,15,31,12,16,18,39,27,19,19,24,24,20,18,21,25,20,15,51,10,49,17,11,17,26,22,30,0,21,31,25,24,10,38,22,22,39,30,16,30,26,35,17,37,36,20,32,30,14,22,17,9,14,22,40,1,29,39,22,42,32,40,21,57,27,26,24,37,23,44,20,21,23,37,40,25,12,26,40,11,27,38,17,22,10,24,32,34,31,45,48,19,28,16,36,21,17,14,37,23,30,12,21,32,46,24,9,20,6,13,14,21,26,32,19,31,34,9,9,19,41,14,8,45,45,30,11,23,14,37,32,20,27,33,44,19,14,11,28,34,23,21,29,6,22,30,19,18,20,28,29,20,11,41,23,30,18,16,20,15,15,26,32,12,43,29,22,21,25,12,15,36,30,11,19,50,29,8,17,18,40,35,17,34,25,18,33,29,25,25,3,39,11,31,15,9,12,8,24,13,31,26,31,16,30,30,22,24,42,9,23,38,43,26,33,24,40,20,45,19,21,32,31,30,17,11,40,22,37,54,10,44,41,35,30,8,36,28,18,23,54,25,34,21,34,19,51,12,27,18,13,38,46,22,21,17,25,29,41
v90,30,32,37,34,21,5,47,19,32,19,54,46,49,44,62,47,20,41,32,50,7,3,66,25,31,51,22,34,61,36,51,32,19,26,68,11,21,24,52,37,23,54,18,48,48,39,68,21,73,36,60,22,16,27,14,27,45,54,66,56,11,16,22,50,31,33,39,58,46,40,38,45,45,41,37,28,32,11,34,72,21,70,36,24,14,47,43,51,21,0,50,18,31,31,57,43,41,58,17,31,49,31,56,18,56,57,31,19,49,35,43,36,30,33,43,61,22,50,34,21,63,53,61,26,78,48,45,23,56,44,37,27,40,44,58,59,14,21,47,61,32,46,25,38,11,23,45,27,55,50,66,69,4,19,9,55,18,38,31,56,40,51,17,28,53,67,45,12,35,19,8,35,32,45,53,36,52,41,20,26,40,62,25,25,66,66,51,32,36,33,58,51,21,8,52,65,28,33,30,47,17,44,16,48,23,41,51,18,37,39,47,44,5,12,28,44,49,29,37,41,20,30,45,51,21,26,20,41,40,44,33,34,57,49,26,20,31,26,15,36,37,59,30,20,55,46,25,50,12,46,40,22,60,32,44,34,30,19,23,45,34,42,45,52,21,49,51,21,23,29,30,42,57,64,9,16,43,59,41,38,40,4,37,50,51,12,32,61,35,40,75,29,31,62,56,51,13,57,49,37,10,75,46,53,40,55,36,32,33,48,21,10,59,35,15,24,36,22,14,22
v91,22,22,25,72,45,55,29,31,68,37,36,10,45,56,42,11,56,31,38,20,45,47,36,27,55,57,30,54,31,14,45,18,53,64,38,39,41,26,62,13,27,40,38,8,18,11,38,65,43,20,10,28,44,23,48,71,23,26,40,6,39,34,28,12,19,47,17,8,16,14,22,43,15,11,25,52,56,39,16,42,29,40,14,26,36,17,13,33,31,50,0,56,33,23,7,13,9,10,39,47,15,57,26,32,6,27,51,63,13,45,33,18,34,23,13,31,30,30,70,31,43,45,41,52,48,18,15,55,6,16,75,29,10,18,46,9,56,43,37,47,24,4,69,42,39,27,19,63,57,8,36,39,46,59,41,5,52,24,23,6,54,37,33,30,27,37,29,38,29,31,44,27,30,9,47,28,58,65,30,24,38,32,25,25,36,44,55,40,54,17,28,13,29,58,4,35,50,17,20,11,43,20,52,12,27,9,21,50,27,13,7,60,45,38,72,22,1,49,31,51,46,24,9,11,29,74,60,23,10,16,35,16,27,17,42,50,81,60,39,22,17,9,66,48,35,20,27,64,60,28,56,28,30,34,62,22,22,43,39,17,30,62,5,26,47,15,23,53,33,73,28,8,11,34,41,42,7,9,13,76,48,52,63,12,51,38,28,31,53,68,45,21,75,38,42,21,39,57,29,13,54,45,42,13,22,25,50,82,33,26,49,44,29,77,53,30,14,34,60,72
v92,36,34,31,16,11,13,29,25,14,25,36,52,31,26,44,53,2,25,18,46,11,15,48,29,13,33,28,16,43,42,33,38,3,8,50,17,29,30,34,43,29,36,18,54,46,45,50,9,55,36,66,28,12,33,8,15,33,36,48,62,17,22,28,56,37,15,39,64,52,42,44,27,47,45,43,10,14,17,40,54,27,52,42,30,20,45,43,33,25,18,56,0,37,33,63,47,47,64,27,13,55,13,38,24,62,45,13,7,55,17,25,42,22,39,45,43,26,32,16,27,45,35,43,8,60,38,51,5,62,40,19,33,46,38,40,65,4,13,29,43,32,52,13,20,19,29,37,9,37,56,48,51,16,3,15,61,4,32,37,62,22,33,23,34,35,49,27,18,41,25,12,29,38,51,35,42,34,23,26,32,22,44,31,31,48,48,33,16,18,39,40,57,27,10,58,47,10,39,36,53,31,36,4,54,29,47,49,6,43,45,53,26,17,18,16,34,55,11,25,23,10,36,51,57,27,18,4,47,46,50,21,40,43,55,14,6,25,8,17,42,43,65,12,8,37,36,31,32,6,28,22,28,42,22,26,40,34,13,17,39,26,24,51,34,9,55,33,3,29,17,28,48,63,46,23,30,49,65,43,20,22,14,19,56,33,18,28,43,17,22,57,35,19,44,38,47,17,39,31,43,8,57,28,59,46,45,18,26,23,30,7,12,41,21,3,30,42,28,4,16
v93,11,35,40,53,26,36,50,12,49,12,57,23,52,47,65,44,37,44,35,53,26,28,69,28,36,54,9,37,64,39,54,29,34,45,71,20,10,19,55,28,12,57,21,41,51,42,71,46,76,39,35,11,25,12,29,52,48,57,69,31,20,15,9,21,32,36,42,41,17,43,11,48,48,44,8,33,37,20,17,75,14,73,19,13,17,50,46,54,24,31,33,37,0,34,36,46,30,43,14,34,18,38,59,13,39,60,34,44,20,38,46,15,33,10,46,64,25,53,51,10,66,56,64,33,81,51,48,36,35,47,56,4,43,47,61,38,37,24,50,64,35,29,50,41,20,14,48,44,58,25,69,72,27,40,22,30,33,41,10,33,43,54,14,3,56,70,48,19,4,18,25,38,3,24,56,5,55,46,15,15,43,65,10,16,69,69,54,35,39,24,61,46,10,39,29,68,31,26,19,22,14,47,33,45,18,24,54,31,6,20,26,47,26,19,53,47,32,32,40,44,27,9,42,44,12,55,41,10,25,17,36,29,60,50,29,31,62,41,20,11,16,32,47,29,58,49,6,53,41,49,43,21,63,35,47,11,33,24,26,48,37,45,38,55,28,48,54,34,8,54,33,27,44,67,22,15,26,42,44,57,43,33,44,45,54,19,35,64,38,49,78,14,56,65,59,54,20,60,52,36,35,78,49,46,11,58,39,63,36,51,30,25,62,58,34,7,25,9,41,53
v94,23,1,6,49,22,32,16,24,45,38,23,19,22,33,31,20,33,10,15,19,24,28,35,6,32,34,31,31,30,9,22,5,30,41,37,26,42,15,39,10,22,23,15,21,17,12,37,42,42,5,33,23,21,22,25,48,14,23,35,29,24,27,25,23,4,24,8,31,19,9,23,20,14,12,26,29,33,30,17,41,20,39,15,21,27,16,12,20,10,31,23,33,34,0,30,14,14,31,40,24,22,34,25,27,29,26,28,40,22,22,12,19,11,24,12,30,9,19,47,32,32,22,30,29,47,17,18,32,29,13,52,30,13,13,27,32,33,20,16,30,1,19,46,19,32,20,14,40,34,23,35,38,29,36,26,28,29,7,24,29,31,20,22,31,22,36,14,19,30,16,23,4,31,18,24,29,35,42,19,19,15,31,24,18,35,35,32,17,31,10,27,24,30,35,25,34,27,8,15,20,44,13,29,21,16,14,20,27,28,14,20,37,30,21,49,13,22,26,8,28,23,25,18,24,22,51,37,24,13,17,12,7,26,22,19,27,58,37,16,23,18,32,43,25,24,15,28,41,37,15,33,13,29,11,39,23,1,20,16,14,7,39,18,21,24,22,20,30,34,50,5,15,30,33,36,43,16,32,10,53,25,29,40,23,28,27,5,30,30,45,44,20,52,31,25,20,18,34,18,10,31,44,19,26,23,24,27,59,10,17,26,21,28,54,30,31,9,35,37,49
v95,27,29,32,79,52,62,36,38,75,40,43,13,52,63,49,10,63,38,45,17,52,54,33,34,62,64,35,61,38,21,52,25,60,71,35,46,44,33,69,20,34,47,45,9,17,18,35,72,42,27,3,35,51,30,55,78,30,33,47,5,46,41,35,15,26,54,24,5,19,21,25,50,16,18,28,59,63,46,23,49,36,37,21,33,43,18,20,40,38,57,7,63,36,30,0,16,16,7,42,54,18,64,31,39,3,24,58,70,16,52,40,21,41,26,18,34,37,37,77,36,50,52,48,59,45,25,12,62,1,23,82,32,17,25,53,2,63,50,44,54,31,11,76,49,46,34,26,70,64,11,33,38,53,66,48,6,59,31,26,3,61,44,40,33,34,36,36,45,32,38,51,34,33,12,54,31,65,72,37,31,45,29,32,32,33,51,62,47,61,24,29,10,36,65,7,32,57,24,27,14,46,27,59,9,34,16,18,57,30,18,10,67,52,45,79,29,8,56,38,58,53,27,12,8,36,81,67,26,17,19,42,23,24,14,49,57,88,67,46,25,20,4,73,55,42,27,32,71,67,35,63,35,35,41,69,25,29,50,46,24,37,69,12,33,54,12,30,60,36,80,35,15,8,31,48,45,14,6,20,83,55,59,70,9,58,45,35,32,60,75,42,28,82,45,49,18,46,64,36,20,61,42,49,10,25,22,57,89,40,33,56,51,26,84,60,33,21,37,67,79
v96,35,13,16,63,36,46,20,36,59,50,27,23,36,47,33,6,47,22,29,7,36,40,23,18,46,48,43,45,22,7,36,17,44,55,25,38,54,27,53,18,34,31,29,7,5,4,25,56,30,11,19,35,35,34,39,62,14,17,31,15,36,39,37,25,14,38,8,17,29,5,35,34,2,2,38,43,47,42,29,33,32,27,27,33,39,4,4,24,22,43,13,47,46,14,16,0,16,17,52,38,28,48,15,39,15,14,42,54,26,36,24,31,25,36,2,18,21,21,61,44,34,36,32,43,35,9,4,46,15,7,66,42,3,9,37,18,47,34,28,38,15,17,60,33,44,32,10,54,48,21,23,26,41,50,38,16,43,15,36,15,45,28,34,43,18,24,20,31,42,28,35,18,43,22,38,41,49,56,31,31,29,19,36,30,23,35,46,31,45,22,15,10,42,49,17,22,41,20,27,24,56,11,43,7,28,22,8,41,40,26,20,51,42,33,63,13,14,40,22,42,37,37,4,10,34,65,51,36,21,29,26,17,14,8,33,41,72,51,30,35,30,18,57,39,26,11,40,55,51,19,47,25,19,25,53,35,13,34,30,8,21,53,8,17,38,8,14,44,46,64,19,19,16,21,48,55,20,18,4,67,39,43,54,9,42,39,19,18,44,59,32,32,66,29,33,8,30,48,20,10,45,32,33,12,35,12,41,73,24,17,40,35,16,68,44,43,21,47,51,63
v97,19,13,16,63,36,46,20,22,59,34,27,7,36,47,35,14,47,22,29,23,36,38,39,18,46,48,27,45,34,9,36,9,44,55,41,30,38,17,53,4,18,31,29,11,21,12,41,56,46,11,19,19,35,18,39,62,18,27,39,15,30,25,21,9,10,38,12,17,13,13,19,34,18,14,22,43,47,30,13,45,20,43,11,17,27,20,16,24,22,41,9,47,30,14,16,16,0,17,36,38,12,48,29,23,15,30,42,54,10,36,24,15,25,20,16,34,21,23,61,28,36,36,34,43,51,21,18,46,15,17,66,26,13,17,37,18,47,34,28,38,15,5,60,33,30,18,18,54,48,9,39,42,37,50,32,14,43,15,20,15,45,28,24,27,26,40,20,29,26,22,35,18,27,6,38,25,49,56,21,15,29,35,20,16,39,39,46,31,45,8,31,16,26,49,11,38,41,8,11,8,40,17,43,15,18,6,24,41,24,10,6,51,36,29,63,17,8,40,22,42,37,21,12,14,20,65,51,20,5,13,26,7,30,20,33,41,72,51,30,19,14,18,57,39,28,19,24,55,51,19,47,19,33,25,53,19,13,34,30,18,21,53,8,25,38,18,24,44,30,64,19,3,16,37,32,39,4,18,14,67,39,43,54,15,42,29,19,34,44,59,48,16,66,35,33,24,30,48,22,6,45,48,33,16,19,28,41,73,24,21,40,35,32,68,44,27,5,31,51,63
v98,32,30,33,80,53,63,37,39,76,47,44,20,53,64,50,11,64,39,46,18,53,55,26,35,63,65,40,62,39,22,53,26,61,72,28,47,51,34,70,21,35,48,46,10,18,19,30,73,43,28,8,36,52,31,56,79,31,34,48,12,47,42,36,22,27,55,25,2,26,22,32,51,17,19,35,60,64,47,26,50,37,38,24,34,44,19,21,41,39,58,10,64,43,31,7,17,17,0,49,55,25,65,32,40,4,19,59,71,23,53,41,28,42,33,19,35,38,38,78,41,51,53,49,60,40,26,13,63,8,24,83,39,18,26,54,5,64,51,45,55,32,14,77,50,47,35,27,71,65,18,34,39,54,67,49,13,60,32,33,10,62,45,41,40,35,37,37,46,39,39,52,35,40,19,55,38,66,73,38,32,46,30,33,33,32,52,63,48,62,25,30,7,39,66,14,33,58,25,28,21,53,28,60,10,35,19,15,58,37,23,17,68,53,46,80,30,11,57,39,59,54,34,13,7,37,82,68,33,18,26,43,24,21,9,50,58,89,68,47,32,27,11,74,56,43,28,37,72,68,36,64,36,36,42,70,32,30,51,47,25,38,70,13,34,55,9,31,61,43,81,36,16,1,32,49,52,17,1,21,84,56,60,71,8,59,46,36,33,61,76,35,29,83,46,50,17,47,65,37,21,62,43,50,5,32,19,58,90,41,34,57,52,25,85,61,40,22,44,68,80
v99,17,41,46,43,30,22,56,16,41,2,63,29,58,53,71,50,29,50,41,59,16,14,75,34,40,60,9,43,70,45,60,35,28,35,77,14,4,25,61,34,18,63,27,47,57,48,77,32,82,45,43,17,25,18,23,38,54,63,75,39,16,13,15,33,38,42,48,47,29,49,21,54,54,50,20,37,41,10,23,81,20,79,25,19,13,56,52,60,30,17,39,27,14,40,42,52,36,49,0,40,32,40,65,13,45,66,40,30,32,44,52,21,39,16,52,70,31,59,43,8,72,62,70,35,87,57,54,32,41,53,46,10,49,53,67,44,23,30,56,70,41,35,36,47,8,20,54,36,64,33,75,78,13,28,14,38,27,47,16,39,49,60,18,11,62,76,54,21,18,24,17,44,15,30,62,19,61,50,21,21,49,71,16,22,75,75,60,41,45,30,67,52,10,25,35,74,37,32,25,30,4,53,25,51,24,30,60,27,20,26,32,53,12,19,39,53,38,38,46,50,29,15,48,50,18,41,29,24,31,27,42,35,66,56,35,29,48,35,24,19,22,42,39,29,64,55,12,59,27,55,49,27,69,41,53,17,39,28,32,54,43,51,44,61,30,54,60,30,6,40,39,33,50,73,8,3,32,48,50,47,49,19,46,51,60,13,41,70,44,49,84,20,42,71,65,60,22,66,58,42,21,84,55,52,23,64,45,49,42,57,30,19,68,44,24,9,31,5,27,39
v100,27,25,22,25,10,26,18,24,21,38,23,43,18,13,31,44,11,16,9,37,24,28,35,20,8,20,31,7,30,33,20,29,12,17,37,26,42,21,21,34,22,23,13,45,37,36,37,18,42,27,57,23,15,24,17,24,24,23,35,53,24,27,25,47,28,2,30,55,43,33,35,14,38,36,34,5,9,30,31,41,20,39,33,21,27,36,34,20,16,31,47,13,34,24,54,38,38,55,40,0,46,10,25,27,53,36,4,16,46,4,14,33,13,30,36,30,17,19,23,32,32,22,30,5,47,29,42,8,53,31,28,30,37,29,27,56,17,10,16,30,23,43,22,7,32,20,28,16,24,47,35,38,29,12,26,52,13,23,28,53,9,20,22,31,22,36,18,19,32,16,23,20,31,42,22,33,21,18,19,23,9,31,24,22,35,35,20,7,7,30,27,48,30,23,49,34,3,30,27,44,44,27,15,45,20,38,40,13,34,36,44,13,30,21,25,25,46,2,16,10,11,27,42,48,22,27,13,38,37,41,12,31,34,46,5,11,34,13,16,33,34,56,19,11,24,27,28,19,19,19,9,19,29,13,15,31,25,12,8,30,17,15,42,21,10,46,24,10,34,26,19,39,54,33,36,43,40,56,34,29,9,27,16,47,20,27,19,30,6,21,44,26,28,31,25,38,18,26,18,34,21,44,15,50,37,36,5,35,14,21,10,21,30,30,16,31,33,35,17,25
v101,19,21,24,71,44,54,32,30,67,30,39,5,44,55,47,26,55,30,37,35,44,46,51,26,54,56,27,53,46,21,44,17,52,63,53,38,28,25,61,12,26,39,37,23,33,24,53,64,58,21,17,27,43,22,47,70,30,39,51,13,38,33,27,3,18,46,24,23,3,25,11,42,30,26,12,51,55,38,15,57,28,55,13,25,35,32,28,36,30,49,15,55,18,22,18,28,12,25,32,46,0,56,41,31,21,42,50,62,2,44,32,13,33,16,28,46,29,35,69,28,48,44,46,51,63,33,30,54,17,29,74,22,25,29,45,20,55,42,36,46,23,11,68,41,38,26,30,62,56,7,51,54,45,58,40,12,51,23,18,15,53,36,32,21,38,52,30,37,14,30,43,26,17,6,46,13,57,64,29,23,37,47,24,24,51,51,54,39,53,16,43,28,28,57,11,50,49,16,19,4,32,29,51,27,26,8,36,49,12,10,8,59,44,37,71,29,14,48,30,50,45,19,24,26,28,73,59,8,9,5,34,15,42,32,41,49,80,59,38,13,12,14,65,47,40,31,24,63,59,31,55,27,45,33,61,15,21,42,38,30,29,61,20,37,46,30,36,52,26,72,27,9,26,49,40,33,8,24,26,75,47,51,62,27,50,37,27,46,52,67,60,20,74,47,41,36,38,56,34,18,53,60,41,28,9,40,49,81,32,33,48,43,44,76,52,25,13,27,59,71
v102,37,35,32,15,12,26,28,26,11,38,23,53,18,13,31,54,11,26,19,47,24,28,39,30,2,20,31,3,30,43,20,39,12,7,37,26,42,31,21,44,30,23,19,55,47,46,37,10,42,37,67,29,15,34,17,14,34,31,35,63,24,27,29,57,38,10,40,65,53,43,45,14,48,46,44,5,1,30,41,41,28,39,43,31,27,46,44,24,26,31,57,13,38,34,64,48,48,65,40,10,56,0,33,27,63,46,6,12,56,12,24,43,23,40,46,30,27,27,13,32,32,22,30,5,47,39,52,8,63,41,18,34,47,39,27,66,17,14,20,30,33,53,12,15,32,30,38,6,24,57,35,38,29,12,26,62,13,33,38,63,9,20,24,35,30,36,28,19,42,26,23,30,39,52,22,43,21,10,27,33,19,35,32,32,35,35,20,17,5,40,35,58,30,23,59,34,7,40,37,54,44,37,15,55,30,48,50,13,44,46,54,13,30,21,15,35,56,8,26,10,11,37,52,58,28,17,11,48,47,51,22,41,44,56,15,11,24,5,18,43,44,66,9,11,24,37,32,19,19,29,9,29,29,23,13,41,35,14,18,40,27,11,52,31,10,56,34,10,34,16,29,49,64,33,36,43,50,66,44,19,9,27,6,57,20,27,29,32,4,11,44,36,18,31,25,48,18,26,28,44,21,44,15,60,47,46,7,25,24,31,10,21,40,20,16,31,43,35,17,15
v103,48,24,19,48,35,51,9,49,44,63,12,36,21,32,18,21,36,15,24,14,49,53,10,31,31,33,56,30,7,20,21,30,37,40,12,51,67,40,38,31,47,16,38,22,14,17,12,41,17,20,34,48,40,47,42,47,11,2,16,30,49,52,50,38,27,23,17,32,42,16,48,19,15,15,51,28,32,55,42,18,45,14,40,46,52,13,13,9,35,56,26,38,59,25,31,15,29,32,65,25,41,33,0,52,30,13,27,39,39,21,13,44,26,49,13,5,34,6,46,57,19,21,17,30,22,8,19,33,30,12,51,55,16,12,22,33,42,35,13,23,24,30,45,18,57,45,11,39,33,34,10,13,54,37,51,29,38,18,49,30,30,13,47,56,3,11,11,44,55,41,48,21,56,35,23,54,34,41,44,44,16,6,49,43,10,20,31,24,30,35,2,25,55,48,30,9,28,33,40,37,69,12,40,22,41,35,17,38,53,39,33,36,55,46,48,12,27,27,19,27,36,50,19,25,47,50,36,49,34,42,23,30,11,23,30,36,57,36,41,48,43,33,42,36,11,10,53,40,44,10,32,38,4,24,38,48,26,37,33,11,22,38,21,4,35,23,5,35,59,49,26,32,31,8,61,68,33,33,15,52,24,52,39,24,27,52,24,5,29,44,19,45,51,14,18,15,43,33,7,23,46,19,18,27,48,13,26,58,23,8,35,46,7,53,41,56,34,60,42,48
v104,12,28,33,40,17,23,43,3,36,11,50,28,45,40,58,37,24,37,28,46,13,15,62,21,27,47,4,30,57,32,47,22,21,32,64,7,15,12,48,21,5,50,14,34,44,35,64,33,69,32,42,4,12,9,16,39,41,50,62,38,7,2,4,32,25,29,35,40,28,36,20,41,41,37,19,24,28,7,16,68,7,66,18,6,4,43,39,47,17,18,32,24,13,27,39,39,23,40,13,27,31,27,52,0,38,53,27,31,31,31,39,18,26,15,39,57,18,46,38,5,59,49,57,22,74,44,41,23,38,40,43,9,36,40,54,41,24,17,43,57,28,28,37,34,7,7,41,31,51,32,62,65,14,27,9,37,20,34,13,38,36,47,5,10,49,63,41,8,17,11,12,31,14,27,49,18,48,37,8,8,36,58,7,9,62,62,47,28,32,17,54,39,3,26,34,61,24,19,12,29,17,40,20,38,11,23,47,18,19,21,29,40,13,6,40,40,31,25,33,37,16,12,35,37,5,42,28,23,22,26,29,22,53,43,22,18,49,28,11,18,19,41,34,16,51,42,7,46,28,42,36,14,56,28,40,16,26,15,19,41,30,38,31,48,17,41,47,21,7,41,26,24,39,60,9,16,25,41,37,44,36,20,33,38,47,6,28,57,31,36,71,11,43,58,52,47,9,53,45,29,22,71,42,39,22,51,32,50,29,44,17,12,55,45,21,6,18,8,28,40
v105,28,28,31,78,51,61,35,37,74,43,42,16,51,62,48,9,62,37,44,16,51,53,30,33,61,63,36,60,37,20,51,24,59,70,32,45,47,32,68,19,33,46,44,8,16,17,32,71,41,26,4,34,50,29,54,77,29,32,46,8,45,40,34,18,25,53,23,2,22,20,28,49,15,17,31,58,62,45,22,48,35,36,20,32,42,17,19,39,37,56,6,62,39,29,3,15,15,4,45,53,21,63,30,38,0,21,57,69,19,51,39,24,40,29,17,33,36,36,76,37,49,51,47,58,42,24,11,61,4,22,81,35,16,24,52,3,62,49,43,53,30,10,75,48,45,33,25,69,63,14,32,37,52,65,47,9,58,30,29,6,60,43,39,36,33,35,35,44,35,37,50,33,36,15,53,34,64,71,36,30,44,28,31,31,30,50,61,46,60,23,28,7,35,64,10,31,56,23,26,17,49,26,58,8,33,15,15,56,33,19,13,66,51,44,78,28,7,55,37,57,52,30,11,5,35,80,66,29,16,22,41,22,21,11,48,56,87,66,45,28,23,7,72,54,41,26,33,70,66,34,62,34,34,40,68,28,28,49,45,23,36,68,11,32,53,9,29,59,39,79,34,14,5,30,47,48,13,3,19,82,54,58,69,6,57,44,34,31,59,74,39,27,81,44,48,15,45,63,35,19,60,41,48,7,28,19,56,88,39,32,55,50,23,83,59,36,20,40,66,78
v106,49,25,20,61,36,52,18,50,57,64,25,37,34,45,31,16,45,20,27,7,50,54,9,32,44,46,57,43,20,21,34,31,42,53,11,52,68,41,51,32,48,29,39,19,9,18,11,54,24,21,25,49,41,48,43,60,12,15,29,29,50,53,51,39,28,36,18,19,43,17,49,32,12,16,52,41,45,56,43,31,46,19,41,47,53,10,14,22,36,57,27,45,60,26,24,14,30,19,66,36,42,46,13,53,21,0,40,52,40,34,22,45,27,50,14,16,35,19,59,58,32,34,30,41,21,9,12,44,25,13,64,56,17,13,35,22,45,36,26,36,25,31,58,31,58,46,12,52,46,35,15,20,55,48,52,30,41,19,50,27,43,26,48,57,16,18,18,45,56,42,49,22,57,36,36,55,47,54,45,45,27,11,50,44,13,33,44,29,43,36,11,14,56,49,31,14,39,34,41,38,70,13,41,15,42,36,6,39,54,40,34,49,56,47,61,13,28,38,20,40,37,51,18,16,48,63,49,50,35,43,24,31,2,10,31,39,70,49,42,49,44,28,55,37,24,11,54,53,49,17,45,39,17,25,51,49,27,38,34,12,23,51,22,15,36,12,12,42,60,62,27,33,18,13,62,69,34,20,16,65,37,53,52,15,40,53,25,14,42,57,18,46,64,27,31,6,44,46,18,24,47,24,31,14,49,2,39,71,24,15,38,47,6,66,42,57,35,61,49,61
v107,31,29,26,21,10,26,22,24,17,38,23,47,18,13,31,48,11,20,13,41,24,28,35,24,4,20,31,3,30,37,20,33,12,13,37,26,42,25,21,38,24,23,13,49,41,40,37,14,42,31,61,23,15,28,17,20,28,25,35,57,24,27,25,51,32,4,34,59,47,37,39,14,42,40,38,3,5,30,35,41,22,39,37,25,27,40,38,20,20,31,51,13,34,28,58,42,42,59,40,4,50,6,27,27,57,40,0,12,50,6,18,37,17,34,40,30,21,21,19,32,32,22,30,5,47,33,46,8,57,35,24,30,41,33,27,60,17,10,16,30,27,47,18,9,32,24,32,12,24,51,35,38,29,12,26,56,13,27,32,57,9,20,22,31,24,36,22,19,36,20,23,24,33,46,22,37,21,14,21,27,13,31,26,26,35,35,20,11,5,34,29,52,30,23,53,34,3,34,31,48,44,31,15,49,24,42,44,13,38,40,48,13,30,21,21,29,50,2,20,10,11,31,46,52,22,23,11,42,41,45,16,35,38,50,9,11,30,9,16,37,38,60,15,11,24,31,28,19,19,23,9,23,29,17,13,35,29,12,12,34,21,11,46,25,10,50,28,10,34,22,23,43,58,33,36,43,44,60,38,25,9,27,12,51,20,27,23,30,4,17,44,30,24,31,25,42,18,26,22,38,21,44,15,54,41,40,5,31,18,25,10,21,34,26,16,31,37,35,17,21
v108,43,41,38,15,18,14,34,32,13,32,35,59,30,25,43,60,7,32,25,53,18,16,47,36,12,32,35,15,42,49,32,45,10,7,49,24,34,37,33,50,36,35,25,61,53,52,49,2,54,43,73,35,19,40,15,8,40,37,47,69,24,29,35,63,44,16,46,71,59,49,51,26,54,52,50,11,13,24,47,53,34,51,49,37,27,52,50,32,32,19,63,7,44,40,70,54,54,71,30,16,62,12,39,31,69,52,12,0,62,18,30,49,29,46,52,42,33,33,15,34,44,34,42,11,59,45,58,8,69,47,18,40,53,45,39,72,7,20,28,42,39,59,6,21,24,36,44,8,36,63,47,50,17,4,22,68,11,39,44,69,21,32,30,41,36,48,34,25,48,32,19,36,45,58,34,49,33,22,33,39,25,43,38,38,47,47,32,23,17,46,41,64,34,11,65,46,13,46,43,60,32,43,11,61,36,54,56,13,50,52,60,25,18,25,9,41,62,14,32,22,17,43,58,64,34,11,3,54,53,57,28,47,50,62,21,13,18,7,24,49,50,72,11,15,36,43,38,31,7,35,21,35,41,29,25,47,41,20,24,46,33,23,58,37,16,62,40,10,36,10,35,55,70,45,24,31,56,72,50,19,21,15,18,63,32,25,35,42,16,21,56,42,12,43,37,54,24,38,34,50,9,56,27,66,53,52,17,19,30,37,14,19,46,16,10,37,49,35,5,9
